[00:00:00] 欢迎收听
[00:05:23] 7月4号是美国的独立纪念日
[00:05:27] 哦没错
[00:05:27] 俗称的美国国庆
[00:05:29] 这次美国国庆的特点在哪
[00:05:30] 它是250周年的国庆
[00:05:33] 哦好都是整数哈
[00:05:35] 整数有时候在我们人类的意义上面
[00:05:38] 就是会有不一样的感觉
[00:05:39] 对然后现在川普在美国的民调
[00:05:43] 就是共和党民调是落后给民主党的
[00:05:45] 没错
[00:05:45] 他民调确实一直都蛮危险的
[00:05:47] 对所以接下来就其中选举
[00:05:49] 那目前华尔街的解读说
[00:05:51] 最早这段时间到7月10号国庆日之前
[00:05:54] 川普怎么样都要想要把股市做到历史的高点
[00:05:58] 我觉得如果你相信这件事情的话
[00:06:00] 你可能就会对接下来的台股跟美股行
[00:06:02] 景象都会变得比较乐观一点
[00:06:04] 所以回到盘面上你可以看到
[00:06:05] 今天盘面上
[00:06:06] 我觉得从两个礼拜前到现在
[00:06:09] 为什么会觉得说行情
[00:06:11] 你可以比较乐观来看待
[00:06:12] 是因为盘面的结构
[00:06:14] 我觉得都是非常的健康
[00:06:16] 对
[00:06:16] 因为涨的都是大家认同度高的大型的股票
[00:06:20] 所以你看到联电世界先进
[00:06:23] 两个双双跳空涨音版
[00:06:24] 虽然你会觉得说
[00:06:25] 诶成熟之城真的有那么好吗
[00:06:28] 好联电当然自然是有非常多的因素加持
[00:06:31] 对不对
[00:06:32] 周末也听到一个新闻
[00:06:33] 必须讲这个新闻
[00:06:34] 能不能成真
[00:06:35] 我个人是有点存疑
[00:06:37] 但是它给联电很大的激励
[00:06:38] 尤其大家如果看到联电的ADR
[00:06:40] 是直接涨10%以上
[00:06:42] 今天联电的涨停就不意外
[00:06:44] 是讲说要跟Intel吸手合作
[00:06:45] 再供3奈米
[00:06:46] 没有那么简单
[00:06:48] 所以
[00:06:49] 但是我觉得像刚刚汉伟讲的
[00:06:51] 今天盘面上台积电涨
[00:06:53] 联电也涨
[00:06:54] 世界先进也涨
[00:06:56] 这个是对台湾最有利的一种涨法
[00:06:59] 要是涨联电台积电还是不涨
[00:07:01] 那大家就会觉得台积电一直受到这些困扰
[00:07:04] 当然台积部涨有个好处
[00:07:05] 我跟汉伟也讲过
[00:07:07] 最便宜的就台积电
[00:07:08] 无庸置疑
[00:07:09] 涨到这边
[00:07:11] 尤其上礼拜
[00:07:12] 我一直觉得台积电快要进入到什么了
[00:07:14] 法说会的一个月内
[00:07:16] 这是它通常行情最容易发动的时候
[00:07:19] 再加上前一段时间几乎都没有大涨过
[00:07:22] 所以它算是最便宜的领头羊型的好股票
[00:07:25] 不能说它领头羊
[00:07:26] 因为领头羊也小落
[00:07:28] 就是神山
[00:07:29] 那么大的世界地位
[00:07:32] 台湾地位可是却最便宜
[00:07:34] 好
[00:07:34] 不过今天联电世界涨
[00:07:35] 可能有这方面的利多
[00:07:37] 他们会提升
[00:07:38] 可是显然大家一定也觉得不可能搬倒台积电
[00:07:41] 所以台积电也涨
[00:07:41] 因为它太便宜了
[00:07:42] 好
[00:07:43] 这样的盘就是刚刚汉伟讲的非常健康啊
[00:07:46] 对啊
[00:07:47] 所以我觉得这个当然也跟整个美股的一个强势股表态有关啊
[00:07:51] 因为英特尔先创了历史新高
[00:07:53] 对
[00:07:53] 这种美光台创了历史新高
[00:07:54] 其实在上个礼拜的费程半页指数涨了6个百分点
[00:07:59] 那研究机构有统计
[00:08:00] 上礼拜费程半页指数30档股票里面
[00:08:03] 有12档股票是创了历史新高
[00:08:05] 那涵盖在所谓的相关的
[00:08:08] 类似所谓CPU相关的
[00:08:10] 封测相关的半导体设备材料
[00:08:12] IC设计到所谓的记忆体
[00:08:14] 那这跟今天盘面上的强势族群
[00:08:16] 基本上是完全吻合的
[00:08:18] 没错
[00:08:18] 所以我觉得就是说台股并不是自己在涨一些很奇怪的东西
[00:08:23] 而是国际的资金都在往这些区块去做一个流动
[00:08:27] 那台股刚好又是在整个AI公里面占据非常重要的地位
[00:08:31] 所以你看全世界的金元代工龙头台积电
[00:08:34] 全世界的成熟制成的金元代工龙头连电
[00:08:38] 对
[00:08:38] 所以这些当这种所谓的大认同度高的股票
[00:08:41] 在网上发动的时候
[00:08:43] 但我觉得盘面上你就不要会觉得说
[00:08:45] 这盘会不会有点太过于投机
[00:08:48] 那会不会涨了太多
[00:08:50] 我觉得目前的状况是国际股市在涨
[00:08:52] 台湾相关的龙头股也在涨
[00:08:54] 那你就要认同台股的健康程度
[00:08:57] 我觉得目前看起来还是没有太大的问题
[00:08:59] 那只是说在整个资金轮动的过程里面
[00:09:02] 你还会觉得好像这个股票突然间发动速度太快
[00:09:06] 我好像跟不上这样的一个节奏
[00:09:08] 我觉得大家都有这样的感觉啦
[00:09:10] 那比方说像刚刚提到英特尔这个问题
[00:09:12] 那英特尔但上个礼拜也是川普说的
[00:09:15] 川普说啊这个未来这个苹果跟英特尔
[00:09:18] 相关的苹果未来晶片订单会由英特尔来生产
[00:09:22] 然后后来苹果跟英特尔出来否认说还没有到这一个回合
[00:09:25] 对但是川普说有所以大家就觉得有
[00:09:28] 那这个英特尔的CEO陈立伍也许愿了
[00:09:33] 他说未来英特尔的重心要发展面板散出型封装
[00:09:37] 跟相关的险境封装还有人工钻石
[00:09:41] 人工钻石
[00:09:42] 对因为它是未来半导体的新的材料
[00:09:45] 对就是可能以后从这个玻璃基板
[00:09:47] 钻石基板
[00:09:49] 总之这方面的材料
[00:09:50] 其实英特尔在这方面做的蛮多蛮好的
[00:09:53] 这个玻璃基板英特尔的技术
[00:09:55] 是蛮有实力的
[00:09:57] 并没有说这方面就输给台厂什么的
[00:09:59] 甚至它可能有领先地位
[00:10:01] 对所以你看说今天台股的封装族群
[00:10:02] 也很整齐的往往走高啊
[00:10:04] 你看日月光年掌停板创业的新高
[00:10:06] 所以才会跟大家讲说
[00:10:07] 今天盘面上虽然说你觉得好像涨了1300多点
[00:10:10] 快要到48000了
[00:10:12] 真的涨得非常的凶
[00:10:13] 但你回归到你看盘面上在掌停板的族群
[00:10:16] 其实是有族群性的
[00:10:18] 其实是有领头羊在带动的
[00:10:20] 所以我觉得这个结构上面来看
[00:10:22] 还是跟大家讲
[00:10:23] 目前我觉得到7月4号
[00:10:26] 美国国庆日之前
[00:10:27] 美股跟台股都还有多方的期待性
[00:10:31] 甚至说整个台股
[00:10:33] 我认为比较大的一个转折点
[00:10:34] 应该是在台阶人法说会
[00:10:36] 所以你要做的是这个节奏
[00:10:38] 我觉得如果以节奏来看的话
[00:10:40] 这个时间点现在6月22号到6月底
[00:10:43] 大家应该更关注的是所谓的相关的投信家集团作帐的股票
[00:10:48] 会是这段时间里面中小型股的关注重点
[00:10:51] 那从7月的上旬
[00:10:54] 就7月1号到7月10号
[00:10:56] 第一个美股如果去强的话
[00:10:57] 美股指标股你可以看
[00:10:58] 再来就是说大家公布所谓的6月份的营收
[00:11:02] 营收创高股票
[00:11:03] 我觉得我会先表态
[00:11:04] 那来到所谓7月10号到台股认法说会之前
[00:11:08] 重头戏就有台股认登场
[00:11:10] 但是如果说资金轮动的节奏
[00:11:12] 我们会比较担心
[00:11:13] 台股认法说会之前会不会有垃圾盘的效应
[00:11:15] 或说资金都跑到台股认供应链的伙伴
[00:11:18] 办理设备 材料 特用化学
[00:11:20] 这也没什么不好
[00:11:21] 这也没什么不好
[00:11:23] 当然很好
[00:11:24] 但是对其他可能这一波涨很多的重要性股
[00:11:27] 我觉得就有资金排挤的效应
[00:11:29] 所以我觉得目前的节奏上来看的话
[00:11:31] 多方是有利的
[00:11:32] 那只是说轮动的顺序
[00:11:34] 先后顺序
[00:11:35] 我觉得大家还要先把它掌握清楚
[00:11:37] 我觉得最好的方法是
[00:11:38] 你先看国际股市里面
[00:11:40] 到底现在大家流行什么题材
[00:11:43] 对
[00:11:43] 对 资金再集中到什么样的族群上面
[00:11:45] 你的效率会最好
[00:11:47] 那回到台股的部分
[00:11:48] 就是说你先找到国际上强势的族群
[00:11:50] 再看到台股里面
[00:11:51] 如果有集团这样投信
[00:11:53] 一起再做这样的股票的话
[00:11:55] 它可能表现会更好
[00:11:56] 所以我们举例来说
[00:11:58] 上礼拜比较中都在被动元件
[00:12:00] 对
[00:12:00] 今天稍微局部休息
[00:12:02] 因为华星科还是涨停办
[00:12:04] 什么天鹅还是涨停办
[00:12:05] 但局部休息
[00:12:06] 对
[00:12:07] 那你看到今天被动元件
[00:12:08] 哪一个族群最强
[00:12:09] 哪一个集团最强
[00:12:10] 华星集团
[00:12:11] 他是之前华星被关的时候
[00:12:13] 华星科被关的时候
[00:12:15] 相对他比较平缓
[00:12:16] 他现在轮到他
[00:12:17] 对 所以华星科涨停
[00:12:19] 信仓店虽然说有点涨多拉回
[00:12:21] 但一样是华星集团的股票
[00:12:22] 对
[00:12:23] 然后今天华星集团里面
[00:12:24] 华星自己很强
[00:12:25] 新唐也是涨停办
[00:12:27] 是
[00:12:27] 华邦店创到历史新高
[00:12:29] 对 连财经盘中
[00:12:30] 也是涨停办的打开
[00:12:31] 所以你会发现到
[00:12:32] 这个就是我们跟大家讲的
[00:12:34] 如果你在这个时间点里面
[00:12:36] 到6月底之前
[00:12:37] 我觉得集团相关的作战股票
[00:12:39] 可以比较乐观来看待
[00:12:41] 那刚刚提到
[00:12:42] 像盘面上
[00:12:43] 最近很强的
[00:12:43] 在国际股市里面
[00:12:44] 是记忆体族群
[00:12:45] 美光
[00:12:46] 然后Sandisk
[00:12:47] 到惠隆
[00:12:48] 基本上上个礼拜
[00:12:49] 是我看美股所有的记忆体
[00:12:51] 全部都创下历史的新高
[00:12:53] 所以今天盘面上台股的记忆体也很整齐
[00:12:56] 除了华邦店有一点点就是
[00:12:58] 到了外资的目标价有点拉回
[00:13:00] 涨多拉回了
[00:13:01] 对 因为大摩给他目标价是222块
[00:13:03] 所以今天过了222块
[00:13:05] 收盘就说是222块
[00:13:07] 不过他前阵也够强了
[00:13:08] 华邦店是从股东会后就一路强到现在
[00:13:11] 那没有关系啊
[00:13:13] 旺宏对不对
[00:13:14] 对 旺宏
[00:13:15] 旺宏终于起来创了一个小新高
[00:13:17] 对 他创了一个新高
[00:13:18] 然后利基店也是大家
[00:13:19] 等了很久股票
[00:13:20] 今天也是涨停板
[00:13:21] 创下这个短波段的高点
[00:13:23] 还没有过历史高啦
[00:13:24] 但你看今天利基店的利金集团
[00:13:27] 爱普也是涨停板
[00:13:28] 爱普
[00:13:28] 对 开开关关
[00:13:29] 但是爱普的业绩是好的
[00:13:30] 这边必须跟大家分享
[00:13:32] 对 而且他题材也算不错
[00:13:34] 有系电容题材
[00:13:35] 而且相关的S-RAM未来的一个记忆体
[00:13:38] 它的所谓的想象空间
[00:13:40] 我觉得是非常大啦
[00:13:42] 所以你可以看到就是记忆族群当中
[00:13:44] 有集团的加持股票是特别的强
[00:13:47] 所以今天我觉得记忆体的代表
[00:13:49] 就是所谓的台塑集团
[00:13:51] 所以今天南亚
[00:13:52] 一次要控掌停板
[00:13:55] 南亚是因为大摩出了报告
[00:13:56] 看到两百块
[00:13:57] 但之前确实我有了
[00:13:59] 不错的朋友蛮厉害
[00:14:00] 抓到第一根
[00:14:01] 他那时候是以
[00:14:02] 所谓的全肢股二度攻击
[00:14:04] 这件事情来做南亚
[00:14:06] 但他可能也没想到
[00:14:07] 大摩帮他抬了一个脚
[00:14:08] 就后面出了报告
[00:14:09] 目标价两百
[00:14:10] 对 所以你看到这种
[00:14:12] 就是这种大牛股
[00:14:13] 都一字涨停的
[00:14:14] 你知道说现在的资金盘的力道
[00:14:16] 有多强
[00:14:17] 你看连这种南亚这么大股本
[00:14:19] 你今天连店股本这么大的
[00:14:21] 都可以一字涨停锁住
[00:14:22] 都是一字锁
[00:14:23] 对 敲都敲不开
[00:14:24] 我觉得现在当然就代表
[00:14:26] 盘面上有一些所谓的
[00:14:28] 很强势的主力资金
[00:14:31] 我觉得是资本非常雄厚
[00:14:32] 能够把这种大型股锁住
[00:14:34] 那他们锁住也代表说
[00:14:35] 整个族群的一个带动
[00:14:37] 就变得特别强
[00:14:38] 所以南亚掌停板之后
[00:14:40] 今天南亚科也亮灯掌停
[00:14:41] 对
[00:14:42] 对 然后相关的台塑集团
[00:14:44] 虽然说南亚还是比较偏弱啦
[00:14:46] 但是整体上来看
[00:14:47] 整个台塑集团股票
[00:14:49] 我觉得也慢慢都有
[00:14:50] 爬升的一个效应
[00:14:52] 所以你可以从这样的一个
[00:14:54] 国际股市的指标股
[00:14:55] 来回头找台股相关的
[00:14:57] 有集团的声音
[00:14:59] 有作涨题材
[00:15:00] 甚至如果有投信买盘
[00:15:02] 再加持的话
[00:15:03] 我觉得速度会变得更快
[00:15:05] 所以现在我觉得在盘面上
[00:15:07] 但第一个
[00:15:08] 大家还是可以从
[00:15:09] 国际股市当中的表现
[00:15:11] 去寻找当中有机会的标的
[00:15:13] 所以你可以看到
[00:15:14] 如果说在美股当中
[00:15:15] 我觉得最近比较整齐的
[00:15:17] 第一个刚刚提到的
[00:15:18] 除了所谓的机体以外
[00:15:20] 在所谓的矽智材股票
[00:15:23] 麦威尔啊
[00:15:24] 安摩啊
[00:15:25] 也都创下历史的新高
[00:15:26] 那反观到台股
[00:15:28] 其实大部分矽智材股票
[00:15:29] 之前涨过
[00:15:30] 反而现在在修行
[00:15:30] 创意啊
[00:15:31] 然后世新KY
[00:15:32] 甚至联发科
[00:15:33] 最近我觉得也有点在涨多整理
[00:15:35] 但最近跑到哪
[00:15:36] 更低价的一些IC设计
[00:15:39] 好 支援
[00:15:39] 对 你看今天连家军的就非常强
[00:15:42] 系统啊 支援啊
[00:15:44] 这些我觉得往上发送上来
[00:15:46] 甚至说你看到很多跟刚刚提到的
[00:15:48] 相关的电流保护元件有关的
[00:15:51] 比方说像在所谓的
[00:15:53] CDKY啊
[00:15:54] 然后新唐这些的
[00:15:56] 我觉得都代表说
[00:15:57] 不管MCU或相关的一些
[00:15:59] 功率元件的一个IC设计
[00:16:00] 也都会是接下来
[00:16:02] 大家关注的重点
[00:16:03] 因为今天也传出来
[00:16:04] 所谓的英非零的涨价函
[00:16:07] 所以目前我觉得
[00:16:09] 国际股市的部分
[00:16:10] 资金也慢慢在做一个
[00:16:11] 往外的扩散跟轮动
[00:16:14] 就是说这涨价题材
[00:16:15] 在持续扩散当中
[00:16:17] 被动元件当然还是很强
[00:16:18] 今天可以看到像在春田制作所
[00:16:20] 继续创造率的新高
[00:16:22] 但台股我觉得就有点
[00:16:23] 资金排解的效应
[00:16:24] 真的长太多休息一下
[00:16:26] 但是也没有败向
[00:16:27] 对也没有败向
[00:16:28] 也没有败向
[00:16:28] 所以就是代表说
[00:16:30] 台股现在看起来
[00:16:30] 真的是有很多
[00:16:32] 可以操作的空间
[00:16:33] 但我觉得对投资人来讲
[00:16:35] 就比较混老的一点是
[00:16:36] 那我上一拜追费动元件
[00:16:38] 如果这一拜费动元件
[00:16:39] 变休息的时候
[00:16:40] 我该怎么办
[00:16:41] 所以我觉得还是回归到
[00:16:43] 就是你可以看着刚提到的
[00:16:46] 如果你发现到
[00:16:47] 台股的位阶
[00:16:48] 跟国际大厂的位阶
[00:16:49] 有很大的落差
[00:16:50] 你就可以比较勇敢去进场
[00:16:52] 因为你知道
[00:16:53] 虽然它可能不一定
[00:16:54] 下礼拜马上涨
[00:16:55] 但是它最少
[00:16:56] 未来补涨的机会会变大
[00:16:58] 所以你从这样的情况
[00:17:00] 你可以捞到
[00:17:01] 比方说我们讲台股的
[00:17:02] 相关的半导体设备跟材料
[00:17:03] 其实最近也慢慢上来
[00:17:05] 为什么
[00:17:05] 因为艾斯摩尔的股价
[00:17:07] 在礼拜四
[00:17:09] 也是继续创下历史的新高
[00:17:10] 所以代表说
[00:17:11] 半导体这一块的上游
[00:17:13] 设备
[00:17:14] 材料
[00:17:15] 风色族群都有指标股在带动
[00:17:17] 台股相对低位阶股票
[00:17:19] 你去蹲点它
[00:17:21] 就会有表现的空间
[00:17:22] 你看到日月光
[00:17:23] 蹲点之后
[00:17:23] 今天创业的新高
[00:17:24] 最弱的晶圆店
[00:17:26] 两根掌停满上来
[00:17:27] 离历史新高也不太远
[00:17:28] 所以不是说台股一定要去追
[00:17:31] 那种盘面上最强势的主流族群
[00:17:33] 才会赚得到钱
[00:17:34] 而是说
[00:17:34] 如果你多花一点时间去观察一下
[00:17:37] 国际的资金轮动
[00:17:38] 去寻找到台股相对
[00:17:39] 比较安全的位置点
[00:17:41] 在低档买得多一点点的话
[00:17:43] 我觉得等到它发动上来
[00:17:45] 你反而心理压力会变得比较轻一些
[00:17:47] 好
[00:17:47] 这个确实
[00:17:49] 百花齐放的时候
[00:17:50] 可能大家都会觉得
[00:17:51] 到底要买哪一个
[00:17:52] 那我的建议就是
[00:17:54] 其实我们一路以来建议都是一样的
[00:17:57] 像我们自己都有自己特别喜欢的产业
[00:17:59] 我就会多少都不一点
[00:18:01] 那强势的一定是被动元件
[00:18:03] 那很幸运
[00:18:03] 如果被动元件大家买在比较低档
[00:18:05] 可能就会比较爆得住
[00:18:06] 说实话
[00:18:07] 这一两天根本就没怎样
[00:18:09] 就是说从上礼拜到现在
[00:18:10] 它没怎样
[00:18:11] 没怎样就抱着嘛
[00:18:13] 也比较不会有失落感
[00:18:14] 就算今天长得不是
[00:18:16] 全面性的被动元件
[00:18:17] 其实我觉得内心的感受也还好
[00:18:19] 那上礼拜崛起当然是功率元件
[00:18:21] 功率元件我觉得大家也可以参考
[00:18:24] 因为它们整体来说
[00:18:25] 当然长了一段了
[00:18:27] 可是在长之前的位阶不能算太高
[00:18:29] 它们算是台股
[00:18:30] 今年才开始发动的族群
[00:18:32] 我觉得大家可以特别留意
[00:18:34] 今年才开始发动的族群
[00:18:35] 都还蛮强的
[00:18:36] 矽晶元也是
[00:18:37] 那矽晶元里面有
[00:18:38] 我看得下去的环球晶
[00:18:40] 可能因为我觉得比较勉强的合金
[00:18:42] 但是合金也有人明年看非常好
[00:18:44] 这就看个人
[00:18:46] 因为合金就会比较活泼
[00:18:47] 环球晶就比较正统
[00:18:49] 然后今年才起涨的被动元件
[00:18:51] 那扩散到功率元件
[00:18:53] 我觉得这种元件类的
[00:18:55] 包括像今天
[00:18:56] 我觉得很多成熟制程类的
[00:18:58] IC设计有再度的表态
[00:18:59] 其实它们不是第一次表态
[00:19:01] 可它们表态的比较断断续续
[00:19:03] 里面强势的确实像新唐
[00:19:05] 我们有聊过新唐的优势
[00:19:07] 新唐优势除了这个
[00:19:09] 它做的是跟古王信华
[00:19:11] 类似的伺服器管理的晶片之外
[00:19:13] 新唐有一座六寸厂
[00:19:15] 我们有讲这件事情
[00:19:16] 新唐的六寸厂
[00:19:18] 在这个2021年
[00:19:19] 大家抢金元的时候
[00:19:20] 是非常吃香的
[00:19:21] 那现在又吃香了起来
[00:19:22] 因为现在不管是
[00:19:24] 成熟制程也好
[00:19:25] 或者是先进制程也好
[00:19:26] 因为先进制程
[00:19:27] 大家尬不过台积电
[00:19:29] 虽然大家都说
[00:19:29] 要努力往先进制程走
[00:19:31] 可是这绝对不可能在今年或明年
[00:19:33] 会有一定的成绩的啦
[00:19:34] 坦白说
[00:19:34] 可是如果你回到有一些半先进好了
[00:19:38] 例如说
[00:19:38] 你往这个所谓的七奈米好了
[00:19:41] 这个方向做
[00:19:43] 或者是说
[00:19:43] 还是很缺一些成熟制程的IC的时候
[00:19:46] 那反而成熟制程
[00:19:48] 因为这两三年并没有什么扩产
[00:19:50] 也是蛮吃紧的
[00:19:52] 加动力也是不断的拉上来
[00:19:54] 你刚刚提到像什么公寓元件类的
[00:19:57] 或是有一些成熟的IC设计
[00:19:59] 电源类的
[00:20:00] 他们都是用到成熟制程的
[00:20:02] 所以现在成熟制程也很缺
[00:20:04] 那大家就可以去看
[00:20:06] 例如说瑞玉最近在狂涨
[00:20:08] 其实我们讲过瑞玉好几次
[00:20:10] 因为我们台湾第一大的
[00:20:12] IC设计是联发科
[00:20:13] 那二三就是联永跟瑞玉嘛
[00:20:15] 那一个是驱动IC的龙头
[00:20:17] 一个是网通IC的龙头
[00:20:18] 可是这两家都有努力
[00:20:19] 从消费性再去切到
[00:20:21] 更先进的
[00:20:22] 不管是光电类
[00:20:23] 或者是AI类
[00:20:24] 即使浓度没有那么浓
[00:20:26] 所以他们也是从地位界开始起工的
[00:20:29] 那有一挂啦
[00:20:30] IC实在太多了
[00:20:31] 今天在盘面上也有很多这种
[00:20:33] IC设计在大涨
[00:20:35] 这个也是台湾算相对有竞争力的族群
[00:20:38] 所以我觉得盘面上
[00:20:39] 不是没有东西挑
[00:20:41] 你可以放一些很热门的
[00:20:43] 你也可以放一些地位接纲起掌
[00:20:45] 但是跟AI也是逐步扩大它的关系的
[00:20:47] 我觉得就会
[00:20:48] 怎么讲
[00:20:50] 我觉得会没有那么恐怖
[00:20:52] 这样讲很奇怪
[00:20:53] 因为今天47,800
[00:20:55] 可是我会觉得
[00:20:56] 没有那么恐怖
[00:20:58] 反而会去买个股的原因就是
[00:21:00] 目前看起来所有的雷都有先排除掉
[00:21:03] 所以他会走一段
[00:21:04] 我觉得路后部长也好
[00:21:06] 或者强者很强也好
[00:21:07] 都有机会
[00:21:08] 对
[00:21:08] 所以我觉得其实你可以从这样一个节奏
[00:21:10] 也就是说
[00:21:11] 你也许也不一定要特别去看
[00:21:13] 你可能不太熟的族群
[00:21:14] 对
[00:21:15] 因为盘面上真的有很多东西
[00:21:17] 是等你想要认真去研究的时候
[00:21:19] 股价都已经涨了一大段上去
[00:21:21] 比方说被动元件就是
[00:21:22] 我们大概一两个月之前
[00:21:24] 被动元件好像讲这东西没有什么意义
[00:21:27] 但等到你这个月开始研究
[00:21:29] 什么是电容
