[00:00:00] 欢迎收听
[00:05:26] 那它的公司体质也OK
[00:05:28] 那么这些个股呢
[00:05:29] 其实就会有它的一个反弹的机会
[00:05:32] 是
[00:05:32] 例如说我们刚刚聊到像是起机
[00:05:35] 起机从336.5
[00:05:38] 一直跌跌跌跌跌跌
[00:05:39] 跌到这个季线以下
[00:05:42] 在今天就出现了这个强攻
[00:05:45] 那第一个卫星的族群
[00:05:47] 那像昨天的森达科也是
[00:05:49] 是是是
[00:05:50] 从2200跌到1230
[00:05:52] 就是直接把那个千位数的那个2
[00:05:55] 把它拿掉
[00:05:56] 变成1
[00:05:57] 对
[00:05:57] 对
[00:05:58] 而且重点是这个
[00:06:00] 它几乎腰斩的这个过程
[00:06:02] 还花不到一个月时间
[00:06:04] 对
[00:06:04] 而且它的业绩也没有不好
[00:06:06] 就是估值
[00:06:07] 平价
[00:06:08] 没错
[00:06:08] 那相关的
[00:06:10] 其他的像之前那种
[00:06:12] 我们也曾经跟大家分享过
[00:06:14] 一些所谓的光通讯
[00:06:15] 假设它本益比相对比较高
[00:06:18] 在市场上的情况之下
[00:06:19] 势必它的这个当市场上面
[00:06:21] 有一些杂音的时候
[00:06:23] 那它的整个股价
[00:06:25] 它修正的速度
[00:06:27] 就会比一般的这个
[00:06:29] 比较有EPS的个股来讲
[00:06:31] 它会修正比较多
[00:06:33] 所以在过去这两个礼拜的一个
[00:06:36] 大盘的修正
[00:06:38] 基本上就是反映这件事情
[00:06:39] 那么今天看到了很多个股涨停板
[00:06:43] 包括像国具
[00:06:44] 包括像新兴店所带领的
[00:06:47] 包括像被动元件
[00:06:49] 或者整个宅版的族群
[00:06:51] 在今天都是往上再多走高
[00:06:53] 那这个其实也是说明的一件事情
[00:06:56] 就是目前市场上面
[00:06:58] 对于这些基本面好的这些公司
[00:07:01] 大家的信心都还是相当相当的足够
[00:07:05] 是
[00:07:05] OK
[00:07:05] 所以我觉得这个盘思就如同刚刚所说的
[00:07:08] 这边其实我并不觉得还有走空
[00:07:10] 那整体大盘的架构上
[00:07:13] 我个人比较prefer
[00:07:14] 它是一个高档的一个区间操作
[00:07:17] 为什么会这么说
[00:07:20] 因为成交量的部分
[00:07:22] 是一个我很关注到的一个问题点
[00:07:26] 像我们之前提到
[00:07:27] 我们说这个成交量
[00:07:29] 有一次我们上节目的时候
[00:07:31] 我说这个成交量才1.2兆
[00:07:34] 1.3兆
[00:07:36] 就像这两天
[00:07:37] 昨天不到1兆超低量
[00:07:40] 对如果说没有加记盘后
[00:07:42] 是不到1兆的
[00:07:43] 对对对对
[00:07:44] 然后今天稍微有点增量
[00:07:46] 但今天增量增完大概也就1.2兆
[00:07:48] 可能加记盘后应该也不到1.3吧
[00:07:52] 我觉得
[00:07:52] 那我想说的事情是
[00:07:56] 就算今天加记盘后
[00:07:57] 以目前的5日均量跟10日均量
[00:08:00] 5日均量大概在1.36兆
[00:08:02] 10日均量大概在1.4兆
[00:08:05] 所以其实现在的成交量
[00:08:07] 它连5日均量跟10日均量都还达不到
[00:08:10] 甚至今天的5日均量还往下跌破10日均量
[00:08:14] 这其实是我认为就是行情会在高档
[00:08:17] 比较震荡的原因
[00:08:19] 就是因为成交量假设没有办法有效的去做放大
[00:08:23] 你说短线上面要看到4万8
[00:08:26] 或者是说有人说7月份就要看到5万
[00:08:30] 我觉得不是不行
[00:08:32] 但是就是在成交量的部分
[00:08:34] 它必须要有所搭配
[00:08:36] 如果成交量没有办法有所搭配的话
[00:08:39] 那大概就会维持现在的状况
[00:08:41] 也就是涨多的这些个股做拉轨
[00:08:46] 然后低档已经跌
[00:08:47] 甚至个股里面去做一个反弹
[00:08:49] 那有点像是我们所谓的
[00:08:51] 这个位阶上面的高低档的调整
[00:08:54] 那有上有下
[00:08:55] 那大家就会互相的去抵消
[00:08:58] 那这个指数很可能就会在这个地方去做横盘性的整理
[00:09:02] 这个是我对于大盘的一个看法
[00:09:05] 是
[00:09:06] 好
[00:09:06] 就有可能要克服一个感受
[00:09:09] 就是刚刚讲到的
[00:09:11] 不要在大涨的时候会觉得我来不及了
[00:09:14] 就是这一波事情又过了
[00:09:16] 然后跑去追
[00:09:17] 其实追股票没有不对
[00:09:19] 我必须讲
[00:09:20] 那跟你个人的操作习性有关系
[00:09:23] 例如说动能派的人
[00:09:25] 或者说我要等到这个事情是很明确
[00:09:28] 突破的时候
[00:09:29] 形态转好的时候
[00:09:30] 我才要去买进的人
[00:09:32] 他就有可能做像追股票
[00:09:34] 例如说我自己卖掉一半的附顶
[00:09:38] 那一天也是有点追
[00:09:39] 因为那天我觉得公路元件看起来
[00:09:41] 整体形态非常的强
[00:09:43] 所以呢
[00:09:43] 我就在他涨
[00:09:44] 可能有五六%的时候
[00:09:46] 我就先买了一些
[00:09:47] 后来他就随即涨停板
[00:09:49] 那你要知道
[00:09:50] 这个不是说我很厉害
[00:09:51] 而是说我有点运气
[00:09:53] 后来运气是怎样
[00:09:54] 后面他不是连续所涨停吗
[00:09:56] 因此这一次我在减压的时候
[00:09:58] 我就觉得如果之前有用运气成分
[00:10:02] 加上当然有对市场观察
[00:10:03] 你总不可能运气那么好
[00:10:04] 每一档你一买就是一个所长
[00:10:07] 你不会那么厉害的
[00:10:08] 有对市场观察
[00:10:10] 再加上运气不错
[00:10:11] 所以你就赚了一段
[00:10:13] 三十几%接近四十%的账幅
[00:10:16] 所以当你把它选择说
[00:10:18] 这段时间震荡比较大
[00:10:19] 我可能要有点降部位的时候
[00:10:20] 会优先
[00:10:21] 没关系啊
[00:10:22] 获利了结
[00:10:23] 又不是说亏损卖出
[00:10:24] 那感受不一样
[00:10:25] 来把它做减压
[00:10:26] 所以就不用什么遗憾说
[00:10:28] 你把它卖飞了
[00:10:30] 因为那里面当初其实有一点点
[00:10:32] 例如说运气的成分
[00:10:33] 或者说
[00:10:34] 它本来就按照右侧动能
[00:10:36] 那昨天附顶
[00:10:37] 它其实有跌破五日线
[00:10:38] 对不对
[00:10:39] 强势股跌破五日线
[00:10:40] 本来也会是
[00:10:41] 做右侧动能
[00:10:42] 或是看技术形态
[00:10:43] 做标股的人出场点
[00:10:45] 所以出场实在是没有什么不对的
[00:10:47] 追股票也没有什么不对
[00:10:49] 可是大部分人不是这样
[00:10:50] 大部分人是
[00:10:51] FORMO
[00:10:51] 好FORMO
[00:10:52] 今天没有追
[00:10:53] 你看涨停了
[00:10:54] 赶快减点什么
[00:10:56] 然后结果
[00:10:57] 可能前一两天
[00:10:59] 如果行情如
[00:10:59] 上上礼拜复制贴上的话
[00:11:01] 对
[00:11:02] 减对了
[00:11:02] 我们要冲五万点了
[00:11:03] 然后一个反转
[00:11:04] 怎么了
[00:11:05] 怎么一下子四千点
[00:11:07] 好惨哦
[00:11:08] 通通吐回去
[00:11:09] 通通吐回去
[00:11:10] 其实六月有听到蛮多人的反应是
[00:11:12] 整个六月忙来忙去都吐回去
[00:11:14] 有这样的一个现象
[00:11:16] 所以我才会讲说
[00:11:17] 先要厘清自己一个出场的策略是什么
[00:11:21] 以及在大盘真的比较明显回档的时候
[00:11:24] 你有没有勇敢进去捡
[00:11:26] 你敢捡的东西
[00:11:27] 他会决定到
[00:11:28] 当今天在大反弹的时候
[00:11:30] 你是有一种
[00:11:31] 因为之前有捡到东西
[00:11:33] 所以今天涨上去
[00:11:34] 我不会太FORMO
[00:11:35] 因为我手上已经有股票了
[00:11:36] 或者是
[00:11:37] 今天面临到的抉择是
[00:11:39] 我之前压很满
[00:11:41] 好不容易弹上来了
[00:11:42] 要不要出去一些
[00:11:43] 而不是
[00:11:44] 今天再不买就来不及了
[00:11:46] 今天管他追
[00:11:47] 载版四雄都涨停
[00:11:49] 管他现在去买载版
[00:11:50] 正好讲了
[00:11:50] 今天载版我们都没有买
[00:11:51] 这样就
[00:11:52] 可能节奏是相反的
[00:11:54] 这边再多嘴一下
[00:11:56] 让大家厘清说
[00:11:57] 如果这段时间
[00:11:58] 这会变成一个比较大的常态
[00:12:00] 涨几千
[00:12:01] 跌几千
[00:12:02] 那可能抓到对的节奏
[00:12:05] 就变得很重要了
[00:12:06] 今天我听到朋友说
[00:12:08] 我好烦恼
[00:12:09] 我现在有钱
[00:12:11] 不知道该买什么
[00:12:12] 对他的现金可能留的比较多
[00:12:14] 对
[00:12:15] 他可能之前有在调节
[00:12:17] 然后现在就是
[00:12:18] 又突然涨起来
[00:12:20] 他又不知道说
[00:12:21] 哇
[00:12:21] 今天这个
[00:12:21] 看起来又是一个遍地开花的一个盘面
[00:12:25] 没错
[00:12:25] 他就不知道
[00:12:26] 对他又不知道该买什么
[00:12:28] 对
[00:12:29] 好
[00:12:29] 那当然我觉得
[00:12:30] 延续我们刚刚说的
[00:12:33] 其实策略的部分
[00:12:34] 其实会跟我们对行情的一个判断
[00:12:38] 会有很大的一个关系
[00:12:40] 是
[00:12:40] 如果今天假设我刚刚的一个策略
[00:12:44] 假设我刚刚的这个规划
[00:12:46] 我们的预期是一个相形
[00:12:48] 或者是高档的震荡的话
[00:12:50] 其实现在的操作
[00:12:52] 反而比较适合买黑不买红
[00:12:55] 我觉得是这样子
[00:12:57] 是
[00:12:57] 比较适合买黑不买红
[00:12:59] 所以如果你今天去追的
[00:13:01] 可能明天又会
[00:13:03] 面临到短线上面的震荡了
[00:13:05] 再加上现在的这个融资语
[00:13:08] 变得更聪明了
[00:13:09] 对哦
[00:13:10] 对啊
[00:13:11] 他掉下来他就去接哦
[00:13:12] 拉上去他就卖哦
[00:13:14] 昨天又增加了啊
[00:13:15] 对啊
[00:13:16] 对啊
[00:13:17] 我说要跟这么聪明的这个
[00:13:19] 投资朋友在一起做股票
[00:13:21] 其实实在是
[00:13:23] 有一点那个
[00:13:24] 要需要更大的一个努力
[00:13:27] 是
[00:13:27] 不刚刚听到赵华在分享
[00:13:29] 他的这个右侧动能的这个交易
[00:13:31] 我真的觉得蛮好的
[00:13:33] 就是我觉得赵华
[00:13:35] 就是右侧动能会做
[00:13:37] 然后左侧的也会做
[00:13:39] 我只是举例
[00:13:40] 我只是举例说
[00:13:41] 有的人会追
[00:13:42] 他有基于他能够短线进出
[00:13:45] 或是行情一转路
[00:13:46] 他马上离场的这个能力
[00:13:49] 对
[00:13:49] 倒不是说我右侧动能很厉害
[00:13:51] 本人不是右侧动能厉害
[00:13:52] 本人还是在破月线的时候
[00:13:54] 去捡一拖拉库的ETF
[00:13:56] 这件事情比较厉害
[00:13:57] 因为剪板面看起来又大回鞋
[00:13:59] 我以为你是那个
[00:14:01] 又成功解锁另外一项技能
[00:14:03] 没有没有
[00:14:03] 只是说那时候
[00:14:04] 主被动这种东西
[00:14:06] 你要等到说
[00:14:07] 什么很左侧不可能了啦
[00:14:08] 因为他已经集体发动嘛
[00:14:10] 对啊
[00:14:11] 对
[00:14:12] 不过我倒蛮赞成
[00:14:14] 就是在这个操作上
[00:14:17] 在自己的一个
[00:14:19] 可以承受的一个范围之内
[00:14:21] 对
[00:14:21] 然后去做一点点
[00:14:24] 可能的尝试
[00:14:26] 例如说我们在节目当中
[00:14:28] 可能除了我之外
[00:14:30] 还有很多的来宾
[00:14:31] 都会分享一些就是
[00:14:34] 他们的一些操作的心法
[00:14:36] 是
[00:14:37] 我觉得如果你觉得你的个性
[00:14:39] 也属于这一类的
[00:14:42] 我觉得你可以试试看
[00:14:43] 那我会这么讲的原因是因为
[00:14:46] 我最近在跟我的学生在分享
[00:14:49] 在操作上面的东西
[00:14:51] 是
[00:14:51] 我突然想到我很多年前
[00:14:54] 看过的一本书
[00:14:56] 那本书也是我
[00:14:57] 帮他去写那个序
[00:14:59] 是
[00:14:59] 日本的这个作家
[00:15:01] 他里面有一段话是这样讲的
[00:15:04] 他认为
[00:15:05] 股票的交易
[00:15:08] 是一门
[00:15:10] 记忆
[00:15:11] 是
[00:15:12] 就是日本人的那个
[00:15:14] 所谓的职人精神
[00:15:15] 好
[00:15:16] OK
[00:15:16] 也有人说是一门艺术
[00:15:18] 也是一门艺术
[00:15:19] 对
[00:15:20] 但他想提出
[00:15:21] 提出的是说
[00:15:22] 任何一门记忆
[00:15:25] 都可以透过反复不断的练习
[00:15:28] 然后提升
[00:15:29] 他的一个能力
[00:15:31] 是
[00:15:31] 这就是日本人的职人精神
[00:15:33] 所以我们在以前看那个
[00:15:35] 料理东西君
[00:15:36] 这个
[00:15:37] 这个阿伯
[00:15:38] 种了一辈子南瓜
[00:15:40] 南瓜又圆又大
[00:15:42] 又甜
[00:15:43] 对
[00:15:43] 这个
[00:15:45] 如果说要把这个料理做得好
[00:15:46] 就一定要找他的南瓜
[00:15:48] 然后要PK
[00:15:49] 另外一个阿伯
[00:15:50] 对
[00:15:50] 他种的冬瓜
[00:15:52] 对
[00:15:52] 然后再一个阿伯
[00:15:54] 他的西瓜
[00:15:54] 没有两个而已
[00:15:55] 刚刚就两个
[00:15:56] 对
[00:15:57] 我觉得他的这个
[00:15:58] 他的这个
[00:16:00] 讲法
[00:16:01] 我觉得用在股票市场上
[00:16:03] 我觉得非常非常的
[00:16:05] 适合
[00:16:06] 是
[00:16:06] 我
[00:16:07] 我曾经
[00:16:09] 当然见过
[00:16:09] 的一些比较前辈的一些学长
[00:16:13] 他们在进出股票的时候
[00:16:15] 就真的就像呼吸一样
[00:16:18] 所以跟我聊天
[00:16:19] 喝茶
[00:16:19] 然后边看盘
[00:16:21] 他就突然就电话拿起来
[00:16:22] 就劈啪讲一堆股票
[00:16:23] 然后买进
[00:16:24] 然后什么买进
[00:16:25] 什么卖出
[00:16:25] 什么
[00:16:25] 就是
[00:16:26] 就是很
[00:16:27] 很流畅的在
[00:16:28] 做这些的动作
[00:16:30] 他完全不需要去思考说
[00:16:31] 我这样会不会追稿
[00:16:33] 我这样子会不会买多了
[00:16:35] 还是怎样
[00:16:36] 他不会
[00:16:36] 他不会有这样子的一个
[00:16:38] 在下单之前的一点疑虑
[00:16:40] 基本上没有
[00:16:42] 那我相信
[00:16:43] 他一定在做这件事情
[00:16:44] 已经做到非常的熟练
[00:16:46] 就像我们今天假设去
[00:16:48] 比如说直拍轮
[00:16:50] 溜冰
[00:16:50] 或什么的游泳好了
[00:16:51] 你练的越多
[00:16:53] 基本上
[00:16:54] 在那个动作上
[00:16:55] 你就会
[00:16:56] 比较不会去做迟疑
[00:16:58] 是
[00:16:59] 对
[00:16:59] 所以我觉得
[00:17:00] 我是鼓励各位的
[00:17:02] 这个投资朋友
[00:17:03] 在你可以承受的范围之内
[00:17:05] 或者是
[00:17:06] 假设你今天
[00:17:07] 真的就是我要
[00:17:09] 专心再去练习
[00:17:11] 所谓的右侧交易的话
[00:17:13] 那我觉得就可以
[00:17:14] 好好的去多做练习
[00:17:17] 我觉得这个部分
[00:17:18] 是我鼓励大家
[00:17:20] 做的事情
[00:17:20] 像我自己
[00:17:21] 也有在追股票的
[00:17:24] 就是只有我们在追股票
[00:17:25] 我们会有一些
[00:17:26] 我们自己的一些原则
[00:17:28] 就是要可能起涨的第一根
[00:17:29] 那某一些的条件上
[00:17:32] 我们会去追
[00:17:32] 是
[00:17:33] 对
[00:17:33] 那像今天
[00:17:35] 我也是有去追股票
[00:17:36] 你今天追什么呢
[00:17:37] 不是
[00:17:37] 不用透露个股
[00:17:39] 就大概一个方向
[00:17:40] 我今天追的是
[00:17:41] 跟电力有相关的
[00:17:44] 对
[00:17:44] 我还是
[00:17:45] 回到一些
[00:17:46] 我个人所认知的
[00:17:48] 中长线的一些
[00:17:48] 产业的部分
[00:17:49] 对
[00:17:50] 那当然他也修正到
[00:17:51] 相对的低档
[00:17:52] 所以我觉得这部分
[00:17:53] 是我个人
[00:17:55] 一直在专注的一个领域
[00:17:56] 他之前
[00:17:57] 拉上去
[00:17:58] 我卖掉
[00:17:59] 这边拉回
[00:17:59] 我还是会买回来
[00:18:01] 我会这样子去做
[00:18:02] 那这个其实也是一种练习
[00:18:04] 就是去
[00:18:05] 针对某一档个股
[00:18:08] 然后去做
[00:18:09] 来回的一个操作
[00:18:11] 并不是说
[00:18:12] 我一定要这个
[00:18:13] 把它冲到爆
[00:18:14] 不是
[00:18:14] 而是我觉得
[00:18:15] 当你很了解
[00:18:17] 这档个股的时候
[00:18:18] 它的整个的
[00:18:20] 这个股价的节奏
[00:18:22] 或者是股性
[00:18:23] 你最了解
[00:18:24] 那这种了解的程度
[00:18:26] 会让你知道大概在什么价格
[00:18:28] 或什么样的现象出现
[00:18:30] 你可以去做买进
[00:18:32] OK
[00:18:33] 以前我的老师就跟我们讲说
[00:18:36] 如果你真的很想要在股票市场里面赚到大钱
[00:18:40] 你就专心做几只股票就好
[00:18:43] 对
[00:18:43] 你也不需要到处去追股票
[00:18:46] 就别人说什么就去买什么
[00:18:48] 我觉得反而
[00:18:50] 就是你可能
[00:18:51] 我们曾经聊过
[00:18:52] 你自己自建自己的
[00:18:53] 不要说台湾50
[00:18:55] 就是你自己找个20档
[00:18:57] 你长期做关注的股票
[00:18:59] 你专心做它
[00:19:00] 基本上我觉得
[00:19:01] 我的实践下来的结果
[00:19:03] 是这样子的胜率都蛮高的
[00:19:05] 但这样子的情况下
[00:19:07] 可能会跟那种所谓贴在盘坐的
[00:19:11] 这一张的做法比较不一样
[00:19:13] 也就是当大家在封很多族群
[00:19:16] 可能那时候族群不是你手中持股的时候
[00:19:18] 你会觉得很boring
[00:19:19] 你会觉得很无聊
[00:19:21] 是
[00:19:21] 对
[00:19:21] 但是如果说你回到我们刚刚说的
[00:19:24] 假设你就是很确定
[00:19:25] 这几个族群跟个股
[00:19:27] 是你长时间要去关注的
[00:19:29] 我觉得何乐而不为的
[00:19:32] 也不要把自己搞这么辛苦
[00:19:33] 应该是说
[00:19:36] 其实这里面有很多的道理可以聊
[00:19:39] 就例如说
[00:19:40] 如果你觉得你现在抱着的股票
[00:19:43] 是你自己有独家的研究
[00:19:45] 或是你非常相信它
[00:19:47] 我觉得就不用拿出来问别人
[00:19:50] 为什么我这么讲
[00:19:51] 因为别人可能不知道
[00:19:52] 你为什么要这样做
[00:19:53] 对
[00:19:54] 那如果你是因为纯粹套牢了
[00:19:57] 不得不这么做
[00:19:58] 才拿出来问人
[00:19:59] 我就也要承认这件事情
[00:20:00] 对
[00:20:01] 就是其实你不是因为了解它
[00:20:02] 你只是觉得说
[00:20:03] 好像听起来
[00:20:04] 或者说之前
[00:20:05] 觉得它有殖利率
[00:20:07] 或是它有价值
[00:20:08] 例如说很多人抱着机油传产
[00:20:09] 那它是机油股
[00:20:11] 可是完全不去follow说
[00:20:13] 第一市场的资金
[00:20:14] 可能完全不在这些股票上面
[00:20:16] 第二它虽然是机油股
[00:20:18] 可是近两年
[00:20:19] 也许因为在AI的浪潮下
[00:20:21] 也许是因为汇率的波动
[00:20:22] 也许是因为关税的影响等等的
[00:20:24] 例如说像汽车领组件这类性的
[00:20:26] 它就遇到了逆风
[00:20:28] 对不对
[00:20:28] 它就可能在它的获利上
[00:20:30] 其实没有像以前那样的亮眼
[00:20:32] 这些事情不能都不观察
[00:20:35] 可是如果你观察完
[00:20:36] 你还是很相信的觉得
[00:20:37] 我的这档股票
[00:20:39] 营收状况没有问题
[00:20:40] 可能只是资金
[00:20:41] 现在不青睐它
[00:20:42] 可是质率还是很漂亮
[00:20:44] 那我就要坚定地抱着它
[00:20:45] 我也不在乎
[00:20:46] 价差是不是马上要反应
[00:20:47] 其实你就会知道你在干嘛
[00:20:49] 就比较不会说
[00:20:51] 好烦哦
[00:20:52] 好剥夺感好重哦
[00:20:53] 别人在买AI
[00:20:54] 然后有赚
[00:20:55] 那我现在到底要不要转过去
[00:20:57] 可是我要抱那么久了
[00:20:58] 套了那么多了
[00:20:58] 好
[00:20:59] 我觉得这些是
[00:21:00] 大家在今天选择你的持股配置上面
[00:21:03] 要去思考的
[00:21:04] 以及
[00:21:05] 当你有一方面
[00:21:07] 比较冷门的股票的时候
[00:21:09] 我的个人建议是
[00:21:10] 你还是要有一些比较
[00:21:11] 普罗大众会喜欢的东西
[00:21:14] 要不然你就会变成一个
[00:21:16] 冷门的收藏家
[00:21:17] 冷门的收藏家就注定孤独
[00:21:21] 非常孤独
[00:21:23] 你问别人
[00:21:23] 人家可能也无法给你的收藏
[00:21:26] 什么样的建议
[00:21:27] 所以你一些
[00:21:28] 你如果说你手上的东西
[00:21:30] 假设是
[00:21:31] 主被动元件
[00:21:32] 你有记忆体也好
[00:21:35] 甚至你有老AI
[00:21:36] 你有台积电
[00:21:38] 你有市值型的东西
[00:21:39] 别人也比较容易给你建议之外
[00:21:42] 你的资讯也比较容易取得
[00:21:44] 以及你的资产上的平衡感
[00:21:46] 也会比较好
[00:21:48] 我觉得这些
[00:21:49] 不是说你一定要
[00:21:50] 学了一套之后
[00:21:52] 你就永远的奉行那一套
[00:21:54] 当然你可以的话
[00:21:55] 你的心态
[00:21:56] 你的心态完全不会失衡的话
[00:21:58] 我觉得没问题
[00:21:59] 可是就我的观察
[00:22:00] 我觉得一般投资人
[00:22:01] 真的做不到
[00:22:02] 一般投资人
[00:22:03] 真的做不到
[00:22:04] 所以我觉得如何能够取得你
[00:22:06] 资产跟心态的平衡
[00:22:08] 是很重要的
[00:22:09] 就是为什么那时候
[00:22:10] 我会买主动元件
[00:22:11] 我想大家也知道
[00:22:12] 功率元件
[00:22:13] 可是我自己内心也很认同
[00:22:15] 例如明汉有讲过一件事情
