[00:00:00] 欢迎收听
[00:07:55] 只赚3块钱5块钱
[00:07:56] 可是法人竟然估他今年跟明年会赚多少
[00:08:00] 会赚到100多块钱的EPS
[00:08:02] 那你这个股价当然就是往上去做喷发
[00:08:05] 因为对他来讲
[00:08:06] 现在进去买简直是以太划算来形容
[00:08:09] 所以如果说我们在过去投资的时候
[00:08:13] 你一直执着于说
[00:08:15] 我就是要买在很便宜的价格
[00:08:17] 然后我一直拿着过去的财报的数据
[00:08:22] 套用在目前的个股上面的话
[00:08:24] 我想你在这一波上涨的过程中
[00:08:26] 你是会非常失望的
[00:08:28] 那为什么以前我们看台股这一套是有效的
[00:08:31] 因为你的成长不会很明显
[00:08:34] 你有可能去年跟今年
[00:08:36] 它的一个获利成长率只有10%或是15%
[00:08:40] 再加上的话可能中间产生了一些变动
[00:08:43] 所以你拿过去的数字来估今年
[00:08:45] 你觉得还OK吗
[00:08:47] 是准的
[00:08:47] 可是你有没有发现
[00:08:49] 台股在AI的加持之下
[00:08:52] 我们已经变成了世界的中心
[00:08:55] 那所有的国家都要跟我们拿半导体
[00:08:58] 所有的国家都要跟我们拿些相关的材料
[00:09:01] 才能够去做出这些所谓的相关AI的一个组件
[00:09:04] 我们站在一个最核心的位置
[00:09:06] 你如果有在做投资
[00:09:08] 基本的概念
[00:09:09] 谁能够拿到产业的关键位置
[00:09:12] 谁就能够取得调整本益比的机会
[00:09:15] 不好意思
[00:09:16] 台股有非常多的公司
[00:09:19] 全部都站在AI供应链的关键位置上面
[00:09:23] 所以我们就迎来了这一波股市
[00:09:26] 往上调整的一个狂潮
[00:09:28] 其实古瑜是一个乐观派
[00:09:30] 自从我认识他
[00:09:32] 我记得后来有人翻出一个
[00:09:33] 我们以前录那个存互debug的影片
[00:09:36] 那时候我们还在讲两万五
[00:09:37] 因为那时候才一万多
[00:09:39] 讲两万五就很扯
[00:09:40] 就好像现在我们去讲八万好了
[00:09:42] 有那样一个感觉
[00:09:44] 因为一万多看两万五这样子
[00:09:46] 结果两万五就过了
[00:09:47] 已经是四万六
[00:09:49] 不是两万五了
[00:09:51] 现在你讲五万人家还觉得
[00:09:52] 哈才讲五万
[00:09:53] 对你可能讲的不够乐观
[00:09:56] 对但是我也必须说
[00:09:57] 我也是看到古瑜一路以来
[00:09:59] 他会调整他的想法
[00:10:01] 怎么讲
[00:10:01] 例如说我们看到价值投资
[00:10:04] 大家都会立刻想到八爷爷
[00:10:05] 对不对
[00:10:06] 甚至在两三年前
[00:10:07] 大家就会拿巴菲特指标来说
[00:10:10] 股票已经过热了
[00:10:11] 那八爷爷他也连续五年
[00:10:13] 事实上他没有办法投资到AI股
[00:10:15] 对因为波克相他们认为
[00:10:17] 这个评价太贵了嘛
[00:10:18] 他们也有赚到钱
[00:10:19] 他们去日本
[00:10:20] 买了本一笔非常低的日本商社
[00:10:22] 但是说实话
[00:10:23] AI股一直到最近
[00:10:25] 波克相才决定
[00:10:26] 例如说多投资一点Google
[00:10:27] 因为Google也算是
[00:10:29] 大型里面的AI股
[00:10:31] 而且比较看得懂
[00:10:32] 对他们来说看得懂
[00:10:33] 非常非常的重要
[00:10:34] 好
[00:10:35] 那八爷爷
[00:10:36] 波克相他们坚持了五年
[00:10:37] 可是古瑜在中间
[00:10:39] 也许因为你是一个工程师出身
[00:10:41] 研发工程师出身
[00:10:42] 你比较能够适应
[00:10:44] 时代再改变成
[00:10:46] 就是往科技的路上
[00:10:48] 尤其是AI的改变
[00:10:49] 是的
[00:10:49] 那你现在评价
[00:10:51] 整个台股的方式
[00:10:52] 或是个股的方式
[00:10:53] 你会有什么样的调整
[00:10:55] 因为刚刚讲到
[00:10:56] 其实我们以前看
[00:10:57] 什么IC设备
[00:10:58] 什么IC通路
[00:10:59] 都是十倍本益比
[00:11:01] 就了不起
[00:11:01] 现在
[00:11:02] 二十倍以下
[00:11:03] 好便宜哦
[00:11:04] 整个想法都不同
[00:11:05] 对
[00:11:05] 那其实呢
[00:11:07] 我们会看到像很多的主管机关
[00:11:10] 不管是金管会
[00:11:11] 还是相关的一些财政的机关
[00:11:13] 事实上呢
[00:11:14] 他们在刺激台股的角度上面
[00:11:18] 算是非常的强烈
[00:11:20] 不管是说放宽一些上市的资格
[00:11:23] 或者是说呢
[00:11:24] 放宽了你的一些上市前的财务条件
[00:11:28] 我们呢
[00:11:28] 都可以感受到一件事情
[00:11:30] 就是说呢
[00:11:31] 你的台股市场
[00:11:32] 它去引导资金的流入
[00:11:35] 看起来呢
[00:11:36] 是会有加速的一个现象
[00:11:37] 而呢
[00:11:38] 这个加速的现象啊
[00:11:40] 对台湾的投资人来讲
[00:11:42] 它是好处非常多的
[00:11:44] 各位投资人
[00:11:45] 你有没有想过一个问题
[00:11:46] 以前的台股是没人要的
[00:11:48] 这是一个
[00:11:49] 我们在讲的是
[00:11:52] 一个
[00:11:52] 你如果长期在市场待久的时候
[00:11:55] 你会发现到的一个很有趣的现象
[00:11:57] 你有没有注意到
[00:11:58] 现在呢
[00:11:59] 台湾有很多的公司
[00:12:01] 他们非常愿意呢
[00:12:03] 在台股做上市的动作
[00:12:05] 可是呢
[00:12:06] 你如果今天呢
[00:12:07] 把时间再拉久一点
[00:12:08] 你可能在十年前
[00:12:09] 或是在更早
[00:12:10] 你去问问看这些公司
[00:12:12] 他愿不愿意在台股上市
[00:12:14] 他们是不愿意的
[00:12:16] 因为为什么
[00:12:17] 因为台股的本益比太低了
[00:12:18] 台股的本益比低
[00:12:20] 对投资人来讲
[00:12:22] 可能就是说
[00:12:23] 他赚很多钱
[00:12:24] 然后我用比较低的价格
[00:12:25] 就可以买到这间公司的股票
[00:12:27] 可是呢
[00:12:28] 对企业来讲
[00:12:29] 他的股权很容易呢
[00:12:31] 被稀释掉
[00:12:32] 因为他
[00:12:33] 如果要上市的话呢
[00:12:35] 要拿出他的股权去换现金嘛
[00:12:37] 可是你本益比如果很低的话
[00:12:39] 就代表什么
[00:12:40] 代表我一开始
[00:12:42] 就要释出大量的股权
[00:12:44] 我才能够拿到呢
[00:12:45] 我认为足够继续发展的一个资金
[00:12:48] 那你如果本益比很低的话呢
[00:12:50] 那你在这一边
[00:12:51] 他就变成是说
[00:12:53] 我在台湾上市
[00:12:54] 我可能要释出30%的一个股权
[00:12:56] 我的拿到的资金才够
[00:12:59] 可是我如果跑到美国上市的话呢
[00:13:01] 我可能只要释出10%的股权
[00:13:03] 甚至5%的股权
[00:13:04] 我就可以拿到足够的资金
[00:13:06] 如果你今天你是老板
[00:13:07] 你的企业要在哪里上市
[00:13:09] 毫不犹豫
[00:13:11] 大家都跑到美国
[00:13:12] 甚至其他的地方去做上市的动作
[00:13:14] 这样子一来
[00:13:16] 其实呢
[00:13:16] 台湾的投资人就失去了
[00:13:18] 直接去布局这些优秀公司的一个机会
[00:13:22] 所以你看啊
[00:13:23] 在这一波台股成长的浪潮当中
[00:13:25] 我们的本益比提升了
[00:13:27] 那你有没有注意到另外一个现象
[00:13:29] 在台股市场当中
[00:13:31] 上市的优秀公司
[00:13:33] 也跟着全部都变多了
[00:13:35] 现在挂牌公司又变得好多好多
[00:13:37] 对
[00:13:37] 它变得好多
[00:13:38] 那你有没有想过
[00:13:39] 挂牌的公司变多了
[00:13:40] 不是又是更多的资金
[00:13:42] 继续涌入到我们的台股市场里面来的吗
[00:13:45] 所以其实我们
[00:13:46] 以那个资金的角度上面来看
[00:13:49] 我觉得目前的台股市场
[00:13:50] 我看到的是一个正向循环的一个状态
[00:13:54] 也就是说本益比提升
[00:13:55] 然后呢
[00:13:56] 很多呢
[00:13:57] 一些长期的投资人
[00:13:58] 他赚到了钱
[00:13:59] 他就更有信心
[00:14:00] 继续去投资台股
[00:14:01] 而呢
[00:14:02] 企业的话呢
[00:14:02] 也因为台股的本益比提升之后
[00:14:05] 他再也不需要
[00:14:06] 跑到海外的市场里面
[00:14:09] 去做募资的一个动作
[00:14:10] 他可以直接呢
[00:14:12] 把这些资金
[00:14:13] 全部都留在台股的市场当中
[00:14:16] 用更少的成本
[00:14:17] 换到更多的钱
[00:14:18] 也为他们保留了后面
[00:14:20] 再继续募资的一个本钱
[00:14:22] 所以我觉得
[00:14:23] 在这个角度上面来讲的话
[00:14:25] 我对台股的后市
[00:14:26] 是处于非常乐观的一个看法
[00:14:28] 好
[00:14:29] 谷于他在讲
[00:14:29] 怎么样去调整这个想法
[00:14:31] AI的发展他不用调整
[00:14:33] 因为他对这一行
[00:14:35] 非常的理解
[00:14:36] 那调整的是
[00:14:37] 整体台股的评价
[00:14:39] 我觉得这件事情非常重要
[00:14:40] 你说
[00:14:41] 大家跑到国外去
[00:14:42] 一方面当然是
[00:14:43] 你可以想有比较高的本益比
[00:14:45] 直接零美元啦
[00:14:46] 或者是其他国家的
[00:14:47] 那个钱这样子
[00:14:49] 然后台股以前还有个问题
[00:14:50] 其实以前台股的流动性
[00:14:52] 你不要觉得台股
[00:14:54] 那个加速太少
[00:14:55] 也是有1700800家嘛
[00:14:57] 对
[00:14:58] 一路一上来
[00:14:59] 你就会发现
[00:14:59] 有些公司没有流动性
[00:15:01] 对
[00:15:01] 在台股没有流动性
[00:15:03] 因为大家的眼光
[00:15:04] 就像你讲的
[00:15:05] 可能就是找这些大型全资股啊
[00:15:07] 或者是这个
[00:15:08] 有次产业非常热的时候
[00:15:09] 会热那个次产业啊
[00:15:11] 然后风潮过了啊
[00:15:12] 又很多都打回
[00:15:13] 每天成交量
[00:15:14] 可能几十张几百张
[00:15:15] 没有流动性
[00:15:16] 可是现在台股的成交量
[00:15:18] 来到一兆以上
[00:15:19] 很多的公司的成交量
[00:15:22] 都比以前放大了五倍
[00:15:23] 对
[00:15:24] 这是一个很重要的事情
[00:15:25] 我们可以选择的东西
[00:15:27] 就变得很多元
[00:15:28] 要不然以前选台股
[00:15:30] 其实你的选择并不是太多
[00:15:32] 当你去买一些中小型的
[00:15:34] 立基型的股票的时候
[00:15:36] 像以前我们做存股
[00:15:37] 我们会找到很多冷门股
[00:15:38] 对
[00:15:39] 根本没有流动性
[00:15:40] 对
[00:15:40] 没有流动性
[00:15:41] 虽然也代表它的价值
[00:15:43] 可能没有被完全彰显
[00:15:44] 未来是蛮有期待性
[00:15:45] 或者值利率很高
[00:15:46] 可是并不健康
[00:15:47] 因为有时候
[00:15:48] 你要去卖它的时候
[00:15:49] 还不好卖
[00:15:49] 对
[00:15:50] 好
[00:15:50] 总之
[00:15:51] 古瑜讲的是
[00:15:52] 一个整体台股的评价
[00:15:54] 现在我们的思维要改变
[00:15:55] 以前你觉得本益比10倍很低
[00:15:57] 现在可能不能这样想
[00:15:58] 可能20倍以下
[00:16:00] 它本来就是一个
[00:16:01] 获利成长的公司
[00:16:01] 那它就很低了
[00:16:03] 那台股的值利率也在下降
[00:16:05] 以前值利率4% 5%
[00:16:07] 全世界前三名
[00:16:08] 现在2%多
[00:16:09] 但是也没有关系
[00:16:10] 因为你可以享受到
[00:16:11] 是在成长过程中的价差
[00:16:13] 是的
[00:16:13] 对
[00:16:13] 那如果你真的要值利率
[00:16:15] 你还是可以找得到
[00:16:16] 相对应的公司
[00:16:17] 所以现在台股的多元化
[00:16:18] 其实是更好的
[00:16:19] 虽然大家说黑型的经济
[00:16:22] 就是好像都涨
[00:16:23] 一定要沾到AI的
[00:16:24] 没有沾到AI的传产
[00:16:25] 然后甚至没有沾到AI的
[00:16:28] 消费性电子
[00:16:28] 都非常的惨
[00:16:29] 可是它也很明白的告诉你
[00:16:31] 沾到AI的公司越来越多
[00:16:33] 对
[00:16:34] 所以就不妨往这个方向去想
[00:16:36] 我觉得这个是一个
[00:16:37] 整体大方向
[00:16:38] 但是我不会这样
[00:16:39] 就放过古瑜的
[00:16:40] 我们现在再来讲
[00:16:43] 一些些次产业
[00:16:44] 然后我们再来讲
[00:16:45] 其实投资
[00:16:46] 如果在个股上
[00:16:47] 大家觉得听起来很困难
[00:16:49] 我们就去选ETF跟基金
[00:16:50] 有点古瑜也是ETF交付
[00:16:52] 不过昨天来了一个真的ETF交付
[00:16:54] 真的吗
[00:16:55] 就是父王投信的董事长黄昭棠
[00:16:57] 之前在宝来投信发行0050
[00:16:59] 那个我们应该跟他握握手
[00:17:01] 那个感谢你发行的0050这个产品
[00:17:04] 好
[00:17:04] 再上那个赵好艾伦说
[00:17:07] 好我们拉回来听这个古货仔
[00:17:09] 我们来讲一下
[00:17:11] 例如说
[00:17:12] 最近盘面上比较热门的几个产业
[00:17:14] 因为后来古瑜来上我达人秀啊
[00:17:16] 我也发现他变了
[00:17:17] 他会去找那些成长性很高
[00:17:19] 可是看起来本益比高到不可思议的
[00:17:21] 他有讲过当然半导体一定有讲过
[00:17:23] 半导体啦
[00:17:24] 然后IC设计啦
[00:17:26] 设备类的有讲过
[00:17:27] 然后电源类的
[00:17:29] BBU类的有讲过
[00:17:30] 对
[00:17:30] 被动元件有讲过
[00:17:32] 然后低轨卫星有讲过
[00:17:35] 还有记忆体不要忘记了
[00:17:37] 记忆体有讲过
[00:17:39] 这个鱼变得怪怪的鱼
[00:17:40] 七彩鱼
[00:17:41] 千万不要这么说
[00:17:43] 我们是跟着产业的潮流在走
[00:17:45] 那目前盘面上
[00:17:47] 因为我们觉得前面的分分饶饶落过了
[00:17:50] 过完端午节之后
[00:17:51] 我们很期待台股有一个新开始
[00:17:53] 对不对
[00:17:53] 你会比较着重在哪一些产业
[00:17:55] 其实呢
[00:17:57] 如果是现在这个阶段来看的话
[00:18:00] 看你是要追成长股的角度啦
[00:18:03] 还是说呢
[00:18:04] 你要追一些
[00:18:05] 现在比较
[00:18:07] 进入到初期忘记了
[00:18:09] 也不是初期忘记啦
[00:18:10] 应该比较冷门
[00:18:11] 产业的一个角度上面来看
[00:18:14] 你还有冷门的东西可以讲喔
[00:18:16] 对对对
[00:18:16] 因为我最近发现到几个很有趣的东西
[00:18:19] 什么东西
[00:18:20] 如果说我们先谈一下热门产业
[00:18:22] 好
[00:18:22] 其实热门产业啊
[00:18:23] 我们现在看整个产业的轮动上面啊
[00:18:27] 其实喔
[00:18:28] 它大概就是从机壳啦
[00:18:30] BCB啦
[00:18:31] 波线布啦
[00:18:32] 记忆体啦
[00:18:33] 散热啦
[00:18:33] 一路这样子不停的在轮回
[00:18:35] 但是呢
[00:18:36] 我们最近在看
[00:18:37] 大陆那边的一个消息啊
[00:18:40] 我们看到一个很有趣的现象
[00:18:42] 你知道吗
[00:18:43] 大陆那一边啊
[00:18:44] 在提供中低阶的MLCC产品的厂家
[00:18:50] 他们现在纷纷对他所有的客户
[00:18:53] 去发出一个公告信
[00:18:55] 那这公告信的内容是在讲什么呢
[00:18:58] 讲说呢
[00:18:59] 抱歉
[00:18:59] 我们家的产品供不应求
[00:19:01] 所以呢
[00:19:02] 我们从下个月开始
[00:19:04] 产品的最低涨幅15%
[00:19:07] 你是说最低阶的MLCC也涨15%
[00:19:10] 对对对对
[00:19:10] 然后呢
[00:19:11] 还有一些产品线的话呢
[00:19:12] 甚至他一口气调涨了70%
[00:19:14] 望各位客户见谅
[00:19:17] 并能够予以尊重跟理解
[00:19:19] 那你如果呢
[00:19:20] 对于产能的供应有问题的话呢
[00:19:22] 我们可以再来做协商讨论
[00:19:24] 是
[00:19:24] 那其实呢
[00:19:25] 我们在这个部分的话呢
[00:19:27] 我们看到了一个很有趣的东西
[00:19:30] 赵华我问你
[00:19:32] 记忆体这个产业
[00:19:33] 它最一开始的时候在吵什么
[00:19:36] 诶我问你啊
[00:19:37] 等一下你要跟我讲答案哦
[00:19:39] 就记忆体有没有机会在这一次真的摆脱景气循环
[00:19:42] 哦
[00:19:43] 记忆体一开始
[00:19:44] 我先回答你的问题
[00:19:46] 再回答我的问题
[00:19:46] OK 好
[00:19:47] 就是高阶AI要用HBM嘛
[00:19:49] 对
[00:19:49] 所以排挤到就是国外这些可以做像煤光啊
[00:19:52] 三星啊
[00:19:53] 他们的产能嘛
[00:19:54] 所以他们就不做DDR4了
[00:19:56] 所以我们台湾做DDR4厂商就鸡犬升天
[00:19:59] 一开始是这样吗
[00:20:00] 没有错
[00:20:01] 现在的话呢
[00:20:02] 被动元件也出现了一样的现象
[00:20:04] 啊
[00:20:05] 大家都跑去做高阶的MLCC了
[00:20:08] 结果呢
[00:20:09] 中低阶的部分
[00:20:10] 它的产能被排挤
[00:20:12] 造成了现在出现了供不应求的现象
[00:20:15] 所以呢
[00:20:16] 中低阶的这些MLCC啊
[00:20:18] 它就开始出现了涨价潮
[00:20:20] 而且呢
[00:20:21] 它这一波的涨价潮
[00:20:23] 预估啊
[00:20:24] 会跑两年以上
[00:20:25] 你不觉得这个剧本听起来
[00:20:28] 套用在记忆体上面
[00:20:29] 好像也是长成这个样子吧
[00:20:31] 你觉得可以类比吗
[00:20:32] 我一直在思考
[00:20:33] 因为确实在记忆体长很多的时候
[00:20:35] 有些达人朋友会讲说
[00:20:37] 那就看被动元件会不会复制记忆体的行情
[00:20:40] 但是我大概可以想象
[00:20:42] 因为你要有算力
[00:20:43] 所以你的记忆体的需求一定会大幅的提升
[00:20:46] 可是我可能比较难想象
[00:20:48] 被动元件在AI里面的重要性
[00:20:51] 会搞到缺货这件事情的原因
[00:20:54] 其实它缺货的原因的话呢
[00:20:57] 主要是产能的排挤啦
[00:20:59] 但是呢
[00:21:01] 记忆体跟MLCC
[00:21:03] 它有个地方是不太一样的
[00:21:05] 记忆体它是硬需求
[00:21:07] 我们所谓的硬需求指的是说
[00:21:09] 为什么现在记忆体它的量会突然变大了
[00:21:13] 因为啊
[00:21:14] 这一次的那个黄人虚
[00:21:16] 它在CompuPaste里面
[00:21:17] 不是拿了一台小机器出来吗
[00:21:19] 对
[00:21:19] 你说那个个人型的AI PC
[00:21:21] 对对对
[00:21:22] 它去年的小PC跟近年的小PC
[00:21:24] 其实不一样哦
[00:21:25] 它去年的小PC
[00:21:26] 它跑的是他们家自己的定制系统
[00:21:28] 跑的是那个Ninus的这一块
[00:21:31] 可是呢
[00:21:32] 它今年拿出来的话呢
[00:21:34] 是可以跑Windows的
[00:21:35] 对啊对啊
[00:21:36] 它有讲嘛
[00:21:37] 那你可以跑Windows的话
[00:21:39] 它是什么概念
[00:21:40] Windows的市占率最高嘛
[00:21:41] 那以前的话呢
[00:21:43] Ninus大部分都是工程师啊
[00:21:45] 写程师的人
[00:21:46] 他们才会去用这套系统
[00:21:47] 去跑一些东西嘛
[00:21:49] 可是
[00:21:49] 为什么那套系统拿出来之后
[00:21:51] 很多人无感
[00:21:52] 因为Ninus我又不会用
[00:21:53] 嗯
[00:21:54] 那我去买它干嘛
[00:21:55] 对哦
[00:21:55] 可是呢
[00:21:55] 如果现在是Windows的时候呢
[00:21:57] 那你就会用了哦
[00:21:58] 而且呢
[00:22:00] 请你帮我注意一件事情
[00:22:01] 以前我们去买小PC
[00:22:04] 里面的记忆体大概是多少
[00:22:06] 里面的记忆体哦
[00:22:07] 大概8G
[00:22:08] 16G哦
[00:22:09] 这个都算是比较好的一个配置了
[00:22:12] 32G哦
[00:22:13] 自己那台拿出来的时候
[00:22:14] 你知道它的标配是多少吗
[00:22:16] 标配是128G
[00:22:17] 嗯
[00:22:18] 128G是什么概念
[00:22:20] 以前我买一台小PC
[00:22:22] 32G我就觉得是高档货了
[00:22:24] 现在的话
[00:22:25] 直接跟我加四倍的GET
[00:22:27] 而且呢
[00:22:28] 如果现在这个所谓的AIA菌
[00:22:31] 变成以后大家都要去用的一套系统
[00:22:34] 怕死人哦
[00:22:35] 所有的PC全部都变成128G
[00:22:38] 变成标配的时候
[00:22:39] 那你的记忆体的用量
