[00:00:00] 欢迎收听
[00:02:11] 大概把原本五六百点的涨点
[00:02:13] 就砍一半下来
[00:02:14] 不过这样的情形
[00:02:16] 也让大家在做多
[00:02:18] 或是放空避险上面
[00:02:19] 颇具压力
[00:02:21] 那今天来的人很重要
[00:02:23] 因为他两边都做
[00:02:24] 他是高限或高正多单
[00:02:27] 但是一定要做选择权避险
[00:02:29] 一讲到这个大家就知道是谁了
[00:02:31] 来的是我们的冠军操盘手云翔哥
[00:02:34] 大家好
[00:02:34] 我记得影响哥前两天也是晚上很晚了
[00:02:38] 应该11点12点有跟我聊说
[00:02:39] 这批超级难买
[00:02:41] 这批很难买
[00:02:43] 批就是选择权放空
[00:02:44] 因为要避险
[00:02:45] 很难买这价差好贵
[00:02:47] 然后没有买
[00:02:49] 就今天夜盘就下去了
[00:02:50] 怎样怎样就抱怨
[00:02:52] 然后我就看着夜盘
[00:02:53] 然后我记得那天夜盘也是
[00:02:54] 忽然就勾起来
[00:02:55] 对我就说
[00:02:56] 没关系
[00:02:56] 蓝玉隐他勾起来了
[00:02:58] 我说但这样真的好难搞
[00:02:59] 这个礼拜真的天天都难做
[00:03:03] 对因为很妙啦
[00:03:04] 我觉得说这个你可以看就是说
[00:03:07] 其实那天大概
[00:03:08] 当然就是指数先大跌嘛
[00:03:11] 对
[00:03:12] 对不对
[00:03:12] 那天是日盘大涨
[00:03:13] 对不对
[00:03:14] 涨1000多点
[00:03:15] 礼拜一嘛
[00:03:15] 大涨以后
[00:03:17] 然后
[00:03:17] 夜盘大跌嘛
[00:03:19] 对夜盘大跌
[00:03:20] 对
[00:03:20] 然后我想说在大跌前
[00:03:23] 其实在大跌前就是准备去收所谓的这个P嘛
[00:03:28] 你会发现不对
[00:03:30] 我买的P是买这个周五结算
[00:03:33] 按理讲是很合理嘛
[00:03:35] 因为你说礼拜一去买周五结算
[00:03:37] 对
[00:03:37] 那蛮合理的
[00:03:38] 可是礼拜五周五结算
[00:03:40] 我大概拉大概2000点的waste点
[00:03:42] 基本上完全就是你发现
[00:03:45] 五党根本就没有人在作假
[00:03:47] 也代表说这个空
[00:03:49] 这代表什么
[00:03:49] 对
[00:03:50] 这代表什么
[00:03:51] 就是一般来说你遇到这种奇怪的情况
[00:03:53] 它代表什么
[00:03:54] 代表说
[00:03:55] 我觉得啦
[00:03:57] 是大概
[00:03:58] 比如说想买的也多
[00:04:00] 然后不敢去做c方的也很多嘛
[00:04:03] 对
[00:04:03] 好奇妙
[00:04:04] 对
[00:04:05] 所以很妙就是说
[00:04:06] 你在这个waste点
[00:04:07] 你除非说
[00:04:09] 愿意150去接
[00:04:11] 那下一盘就是200
[00:04:12] 你要怎么接
[00:04:13] 对
[00:04:14] 所以只能挂着等
[00:04:16] 愿意赌很多的人也没有
[00:04:18] 对
[00:04:18] 想要去空的人又很多
[00:04:20] 对
[00:04:20] 可是又很贵
[00:04:21] 很贵
[00:04:22] 就是空方的成本又很贵
[00:04:23] 对
[00:04:24] 又搞得很难下
[00:04:24] 那不然你到底买了没呢
[00:04:26] 我挂了
[00:04:27] 就是从这个
[00:04:28] 看到前一笔的成交
[00:04:30] 大概落点在
[00:04:30] 在147到150之间嘛
[00:04:33] 是
[00:04:33] 那我就
[00:04:34] 从150以下就
[00:04:36] 往下挂
[00:04:37] 五口五口五口这样子
[00:04:39] 那就睡觉没办法
[00:04:41] 对
[00:04:41] 不能会睡不着
[00:04:43] 那一天我记得就是盘是有到4900多
[00:04:47] 对不对
[00:04:48] 有到4900嘛
[00:04:49] 4900多
[00:04:51] 然后
[00:04:52] 49000多啦
[00:04:53] 49000多
[00:04:53] 我刚才很疑惑的
[00:04:55] 因为今天没有影片版
[00:04:56] 大家看不到我们两个表情
[00:04:57] 累了
[00:04:58] 我说4900多什么东西啦
[00:04:59] 当天政府也没那么高
[00:05:01] 49000多
[00:05:01] 夜盘喔
[00:05:02] 台紫期的夜盘到49000多
[00:05:04] 那时候感觉是
[00:05:05] 我明天早上起床
[00:05:07] 日盘就要5万点那种感觉
[00:05:08] 对
[00:05:09] 然后你看
[00:05:09] 我去找这个4700的位置点
[00:05:13] 按理讲这个
[00:05:14] 这个位置点
[00:05:15] 大概这个
[00:05:16] 4700啦
[00:05:17] 4700啦
[00:05:18] 你到底为什么一直要处理10啦
[00:05:20] 4700这位置
[00:05:21] 已经差2000点啦
[00:05:22] 对
[00:05:22] 按理讲是不会
[00:05:23] 不会有
[00:05:24] 有太难买的价格嘛
[00:05:26] 那我觉得说
[00:05:27] 150也是一个
[00:05:28] 非常合理的
[00:05:29] 因为
[00:05:29] 你算一下说
[00:05:31] 大概三四天就
[00:05:32] 就解算掉
[00:05:33] 是
[00:05:33] 对不对
[00:05:33] 我不是说
[00:05:34] 抓到下个礼拜
[00:05:35] 所以以这个位置点
[00:05:36] 我说150至少会成交
[00:05:38] 就没有成交到半口
[00:05:40] 就像你讲的
[00:05:41] 没买到
[00:05:41] 对
[00:05:41] 半夜起来
[00:05:43] 发现
[00:05:43] 哇靠
[00:05:44] 这个已经全部
[00:05:45] 这个150的这个位置点
[00:05:48] 对
[00:05:48] 没有成交
[00:05:49] 隔一天
[00:05:50] 可能落点落栽
[00:05:52] 那已经大跌嘛
[00:05:53] 对
[00:05:53] 落点落栽
[00:05:54] 大概已经快
[00:05:55] 七八百
[00:05:57] 好
[00:05:57] 因为大家可能
[00:05:58] 如果没有下选择全空单
[00:06:00] 也许对这个
[00:06:00] 比较没有概念
[00:06:01] 可是如果用点数
[00:06:02] 可能大家就有感觉了
[00:06:03] 49000多点
[00:06:04] 想要来避险
[00:06:05] 对不对
[00:06:06] 台股最低
[00:06:07] 有到四万五
[00:06:08] 所以这中间
[00:06:09] 以台股企业盘来说
[00:06:10] 这中间是四千点的落差
[00:06:12] 对
[00:06:13] 所以也就是说
[00:06:14] 你大概
[00:06:14] 如果你按之前
[00:06:16] 我的做法说
[00:06:17] 大概
[00:06:17] 大概
[00:06:18] 避险
[00:06:18] 避险部位
[00:06:19] 大概是三十万
[00:06:20] 是
[00:06:21] 那至少是十倍
[00:06:22] 对
[00:06:23] 你每次都错过
[00:06:24] 这种大的耶
[00:06:25] 几乎
[00:06:26] 对不对
[00:06:27] 这个没有办法
[00:06:28] 因为确实你有挂单
[00:06:29] 你懂为什么
[00:06:30] 你有挂单
[00:06:30] 可是他不给你成交
[00:06:32] 那你没办法
[00:06:33] 那你下次会不会就很下心
[00:06:34] 就直接贵也买算了
[00:06:36] 没有
[00:06:37] 我最近就很下心的
[00:06:39] 就是干脆我就买了两千张的这个反应
[00:06:43] 反应
[00:06:43] 对
[00:06:45] 我为什么要买两千张反应
[00:06:48] 就是说
[00:06:48] 去万一我真的批真的收不到
[00:06:51] 对
[00:06:52] 那反正有一个稍微闭着
[00:06:54] 类似一个指数挂在那边
[00:06:55] 我就不用理会他
[00:06:57] 因为基本上我就是合理
[00:07:00] 我还是全力做多
[00:07:01] 对
[00:07:01] 因为看这个盘
[00:07:02] 我自己的感觉就是
[00:07:03] 不管它再怎么样的刷洗
[00:07:06] 那终究我还是往多的方向看
[00:07:08] 可是反应买的是
[00:07:10] 避一个所谓的系统风险
[00:07:12] 是
[00:07:13] 应该这样讲
[00:07:13] 好
[00:07:14] 那批
[00:07:14] 还是如果有机会
[00:07:17] 我还是会下去买
[00:07:18] 那真的没买到
[00:07:20] 至少还一个反应
[00:07:21] 还是有在帮我稍微盯着
[00:07:24] 那一天如果是
[00:07:25] 崩下去的时候
[00:07:26] 基本上反应还是能够稍微弥补
[00:07:29] 真的很少的来宾
[00:07:30] 在这个一开场的时候
[00:07:32] 我们是先来讲
[00:07:33] 放空避险
[00:07:34] 是真的避险
[00:07:35] 因为云翔哥手上的现货
[00:07:37] 是非常的多
[00:07:38] 他还是以做多为主
[00:07:40] 所以用选择权
[00:07:41] 是用所谓的杠杆
[00:07:42] 来做避险
[00:07:43] 我刚刚看一下
[00:07:44] 现在夜盘
[00:07:44] 像上次刚刚讲的
[00:07:45] 49,240点最高
[00:07:48] 那第一档是
[00:07:49] 45,063点
[00:07:50] 结果我刚刚讲
[00:07:51] 45,000
[00:07:51] 这个一来一回是
[00:07:52] 4,000点
[00:07:53] 其实现货开盘的时候
[00:07:55] 没有那么大幅的一个差距
[00:07:57] 是在期货盘上面
[00:07:58] 有这么大的一个差距
[00:07:59] 真的很刺激
[00:08:01] 但好处是
[00:08:02] 因为现货盘
[00:08:03] 几乎都比较正向表列
[00:08:05] 所以云翔哥的现货
[00:08:07] 还是持续的在赚钱
[00:08:10] 这边还是要提醒
[00:08:11] 这个听众朋友
[00:08:12] 我们的听众朋友
[00:08:13] 可能被我养成
[00:08:15] 是比较安稳投资的
[00:08:16] 但是我想
[00:08:17] 如果想要刺激投资的
[00:08:18] 就要学习云翔哥的这一套
[00:08:21] 他只要抬股在月线上面
[00:08:23] 那他的持股
[00:08:24] 就是至少七成以上
[00:08:26] 甚至涨越多
[00:08:27] 他加越多
[00:08:28] 先强调
[00:08:29] 这个是云翔哥
[00:08:30] 他比较动能
[00:08:32] 他比较是
[00:08:33] 今天盘越好
[00:08:34] 我反而不是减码
[00:08:35] 我是加越来越多
[00:08:36] 越来越多
[00:08:37] 但反向空单的避险
[00:08:39] 一定要做到
[00:08:40] 这是云翔哥的做法
[00:08:42] 那因为他买反一
[00:08:43] 我不晓得
[00:08:43] 国货仔的朋友知不知道
[00:08:45] 那反一的成本
[00:08:46] 肯定比选择权来得高
[00:08:48] 高很多
[00:08:49] 可是反一的优点就是
[00:08:51] 你不用在那边
[00:08:52] 为了挂那个价钱
[00:08:53] 150下跳200
[00:08:54] 我真的挂不下去
[00:08:55] 然后或者是像我问他
[00:08:58] 为什么你不用台子旗
[00:08:59] 就直接买
[00:09:00] 也不要说大台
[00:09:01] 然后买个小台也好
[00:09:03] 他也一样的问题
[00:09:04] 波动太大了
[00:09:05] 不好挂
[00:09:06] 而且你可能还要去注意
[00:09:07] 有没有平仓的问题等等的
[00:09:09] 所以他选择用反一
[00:09:10] 因为云翔哥的本也够多了
[00:09:13] 买反一买2000张也很多钱
[00:09:16] 也是2000万吧
[00:09:18] 因为这个也坦白讲
[00:09:20] 六月来讲
[00:09:21] 获利还是有创新高
[00:09:24] 可是就六月
[00:09:27] 我自己看法是
[00:09:28] 我自己觉得不太及格了
[00:09:30] 不太及格
[00:09:31] 好我们来聊一下六月
[00:09:32] 虽然获利创新高
[00:09:34] 可是基本上就是
[00:09:35] 在这个积极度来讲
[00:09:39] 我觉得还是稍微有一点
[00:09:41] 就是
[00:09:42] 就是落了一点
[00:09:44] 因为整个六月来讲
[00:09:46] 就是说
[00:09:47] 如果按这样的一个行情
[00:09:49] 坦白讲就是
[00:09:50] 它可能是比五月来讲
[00:09:52] 搞不好
[00:09:53] 很多人是比五月
[00:09:54] 你的获利应该再翻一杯
[00:09:55] 的可能性都有
[00:09:56] 对
[00:09:57] 好 为什么不满意呢
[00:09:59] 当然绩效是不满意
[00:10:00] 但是我觉得六月
[00:10:01] 是不是就是因为被这样的盘
[00:10:03] 是干扰到了
[00:10:04] 对 有一点干扰
[00:10:04] 就算你是
[00:10:06] 因为有破月线
[00:10:06] 对 做了几十年老手
[00:10:08] 你看到这一种
[00:10:09] 因为这个
[00:10:10] 坦白讲
[00:10:11] 我们讲说
[00:10:11] 不能一直用着过去的轨迹
[00:10:13] 去看现在的事情
[00:10:14] 对
[00:10:14] 就是说历史
[00:10:16] 我们讲说
[00:10:16] 历史会重渊历史
[00:10:17] 其实历史
[00:10:18] 通常就是说
[00:10:19] 你看过去的这个行为
[00:10:21] 你只能做一个借镜
[00:10:23] 对
[00:10:23] 可是现在的这种行为来讲
[00:10:25] 模式来讲
[00:10:26] 你真的很难看到
[00:10:27] 看到这种行情
[00:10:29] 是这样剧烈的一个波动
[00:10:31] 而且对美股来讲
[00:10:33] 就是说
[00:10:34] 现在跟美股
[00:10:35] 当然挂钩是很深
[00:10:36] 可是你发现说
[00:10:37] 自己美股来讲
[00:10:39] 现在也不好搞
[00:10:39] 对
[00:10:40] 美股自己也不好搞
[00:10:42] 自己也不好搞
[00:10:42] 说得太好了
[00:10:43] 你可以想象说
[00:10:44] 美光才瞬间被杀了
[00:10:47] 两百多块钱
[00:10:48] 对
[00:10:49] 它可以一天就
[00:10:50] 涨回来
[00:10:51] 涨18%
[00:10:52] 最高可能涨到18%
[00:10:54] 对
[00:10:54] 所以也变成说
[00:10:56] 整个
[00:10:56] 就是说以这个
[00:10:58] 看美股去做台股来讲
[00:11:00] 那现在来讲
[00:11:01] 就变成说
[00:11:02] 你的这个
[00:11:03] 波动因素
[00:11:05] 当然也是变得很大
[00:11:06] 那相对于说
[00:11:08] 这个交易上面
[00:11:10] 难免会受一些影响
[00:11:11] 好
[00:11:12] 我们来统整一下
[00:11:13] 其实有几个指标
[00:11:15] 美股到底在担心什么
[00:11:17] 夜盘到底在担心什么
[00:11:19] 从最近的美元跟台币
[00:11:21] 可以从一个总金大方向来看
[00:11:23] 美元指数
[00:11:24] 其实已经连似涨了
[00:11:25] 而且涨得有点急
[00:11:26] 大家如果有在看
[00:11:27] 这个货币的话
[00:11:28] 可以把美元指数的图打开
[00:11:30] 台币虽然相对弱
[00:11:31] 但是美元指数
[00:11:33] 如果您看
[00:11:33] 它是对六种货币
[00:11:35] 它是真的很强
[00:11:36] 好
[00:11:37] 美元指数的强
[00:11:38] 就代表美国对
[00:11:39] 升息的预期是高的
[00:11:40] 是高的
[00:11:41] 这个事情我们讨论过很多次
[00:11:43] 就是到底
[00:11:44] 今年美国会不会升息呢
[00:11:45] 其实
[00:11:45] 我觉得比较神奇的是
[00:11:47] 联准会在华许
[00:11:48] 第一次上任开完会之后
[00:11:50] 他们投出来的点阵图
[00:11:52] 其实真的蛮鹰派的
[00:11:53] 可是市场完全不管
[00:11:54] 有没有
[00:11:55] 那时候我们过端午节
[00:11:56] 市场就直接给你拉一个大红
[00:11:58] 好像就是
[00:11:59] 只要华许讲完就好了
[00:12:01] 我管你是不是
[00:12:02] 是不是偏鹰
[00:12:03] 我管你是不是
[00:12:04] 以后取消前瞻之影
[00:12:05] 或是你不投票
[00:12:06] 就先高兴一下再说
[00:12:07] 因为之前可能很担心
[00:12:09] 他讲出来的话
[00:12:10] 反而讲出来就不算话一样
[00:12:12] 好
[00:12:12] 可是最近如果以
[00:12:13] 美元指数的走势来看
[00:12:15] 就是一个强势表态
[00:12:17] 觉得他们很怕升息
[00:12:19] 我们先有这个
[00:12:20] 一个大环境的理解
[00:12:21] 所以在美股的高科技股
[00:12:23] 它就会呈现一个
[00:12:24] 非常大的震荡洗刷
[00:12:25] 因为如果升息就是很不利于
[00:12:27] 这些本益比高的科技股
[00:12:28] 这个我们也理解
[00:12:29] 那台湾本来就科技股为主
[00:12:31] 所以我们就会跟着美股一起震荡
[00:12:34] 那昨天也有聊到
[00:12:35] 韩国有自己的问题
[00:12:36] 就自己的政策
[00:12:37] 但是我觉得政策要落实很难
[00:12:39] 什么未实现损益就要拿来
[00:12:41] 做这个课税
[00:12:43] 我觉得不太容易
[00:12:43] 那他们也发行了这个杠杆型的
[00:12:46] 记忆体ETF
[00:12:47] 这是他们特有产品
[00:12:48] 那他们特有产品
[00:12:49] 那他们就自己
[00:12:50] 国内自己乱就好了
[00:12:51] 跟台湾关系其实也不大
[00:12:53] 从这个总经面上面来看
[00:12:55] 那造成的波动
[00:12:57] 我们先做一个理解
[00:12:59] 那现在什么事情
[00:13:00] 可以解除这个事情呢
[00:13:02] 第一当然有过修正
[00:13:04] 可以稍微解除
[00:13:05] 第二我们就观察美元跟油价
[00:13:07] 因为油价没有上来嘛
[00:13:09] 油价没有上来
[00:13:10] 你的升息预期
[00:13:11] 到了9月到底会不会升一马
[00:13:13] 或者12月会升一马
[00:13:14] 你就会慢慢的
[00:13:15] 又开始变得比较淡
[00:13:16] 然后我们再回到美股科技股
[00:13:18] 刚刚讲到的美光救了大家
[00:13:20] 因为美光的财报
[00:13:22] 真的是非常好
[00:13:23] 营收远远超过
[00:13:26] 市场预期355.9亿美元
[00:13:28] 它是缴出了一个
[00:13:30] 414.6亿美元
[00:13:32] 然后呢EPS
[00:13:34] 市场预期20.63美元
[00:13:36] 它缴出的是25.11美元
[00:13:39] 第四季的指引
[00:13:40] 市场预期
[00:13:41] 营收来到429亿美元
[00:13:43] 它跟你说
[00:13:44] 我的营收有可能来到500亿美元以上
[00:13:47] 总之就是它不但是
[00:13:49] 现有支撑机
[00:13:51] 远远高于市场预期
[00:13:52] 缴出来的前瞻指引
[00:13:54] 也远远高于市场预期
[00:13:57] 那它也讲到说
[00:13:58] 自己讲的
[00:13:59] 我们已经不是周期品了
[00:14:01] 我们叫做战略物资
[00:14:02] 就是不要再叫我们景气循环股了
[00:14:05] 我们现在是AI里面的战略物资
[00:14:07] AI你未来的性能完全取决于
[00:14:11] 目前我们可以提供多少的储存容量
[00:14:14] 这些事情是很强悍的一些用词
[00:14:17] 细节我就不念了
[00:14:19] 大家可以上网去多查一下新闻
[00:14:21] 所以为什么美光可以一下子就谈18%
[00:14:23] 这番的言论实在太强烈了
[00:14:26] 再加上昨天也许大家比较没有留意到
[00:14:28] 就是会大的股东会
[00:14:29] 那会大的股东会呢
[00:14:31] 他讲的事情跟黄仁勋来台湾的论坛
[00:14:34] 其实差异没有很大
[00:14:36] 但他再度强调一件事情
[00:14:37] 就是VR-Rubin如其量产
[00:14:40] 没有卡住任何的环节
[00:14:41] 这样就够了
[00:14:43] 这些事情加在一起
[00:14:44] 然后接下来如果7月8月
[00:14:46] 你会发现油价没有上来
[00:14:48] CPI PC都没有再超标了
[00:14:51] 那我们的生活就会回到场轨
[00:14:54] 这边把这几天的震荡前因后果
[00:14:57] 跟大家做一下交代
[00:14:58] 也让云翔哥讲一下你的想法
[00:15:02] 就是说你要如何坚定
[00:15:03] 在你手上这些高持股上面
[00:15:05] 好 我觉得说
[00:15:07] 我的看法是这样的
[00:15:08] 就是说在美股方面
[00:15:10] 刚刚也提到
[00:15:11] 其实这些我们讲说
[00:15:13] 前十大的这些公司来讲
[00:15:16] 你会发现很多公司
[00:15:18] 它的财报数据
[00:15:19] 其实都很漂亮
[00:15:20] 还是很好的
[00:15:21] 还是很好 对
[00:15:21] 那除了说
[00:15:22] 现在当然大家对回答
[00:15:24] 可能就是有一些
[00:15:25] 这个潜在地认为说
[00:15:28] 有一些不好事情
[00:15:29] 是认为中国的这个数字
[00:15:31] 一直在下来
[00:15:31] 对 但他自己股东会有讲
[00:15:33] 对
[00:15:33] 他说不要care
[00:15:35] 他本来就没有任劣
[00:15:36] 对
[00:15:36] 你会发现说
[00:15:37] 其实他真的也没什么在care
[00:15:39] 对
[00:15:39] 因为这一次这个
[00:15:40] 这个等于是在中国这一块
[00:15:43] 他等于是也没什么在
[00:15:45] 在表现出说
[00:15:46] 我非常重视这个市场
[00:15:48] 最近都没有讲这些话
[00:15:49] 没有 而且他还讲说
[00:15:50] 他知道有些人会说
[00:15:52] 反正晶片可以用走私
[00:15:53] 他要谴责这件事情
[00:15:54] 对对对
[00:15:55] 谴责
[00:15:55] 很多人都说买得到
[00:15:56] 用走私的
[00:15:57] 另外美光这个事情
[00:15:59] 我觉得说
[00:15:59] 当然大家还是要看
[00:16:01] 最主要是HBM这一块
[00:16:03] 刚刚也提到
[00:16:04] 就是说
[00:16:05] 在这个所谓的
[00:16:06] AI伺服器这一块
[00:16:08] 未来真的是HBM
[00:16:10] 这个可能是一个
[00:16:11] 未来两三年
[00:16:12] 是一个爆发的状况
[00:16:14] 目前来讲
[00:16:15] 还没有HBM这一块
[00:16:16] 不过你就可能要看一些
[00:16:19] 所谓的跟HBM有关的这些
[00:16:21] 像载版
[00:16:22] 对不对
[00:16:23] 然后像这些封册等等
[00:16:26] 我觉得这个
[00:16:26] 大概蛮有机会
[00:16:27] 那另外就是说
[00:16:29] 回头看台湾
[00:16:30] 就是说
[00:16:30] 我为什么一直觉得说
[00:16:32] 当然下来的机会
[00:16:34] 还是比较低一点
[00:16:35] 虽然说我有买反应
[00:16:37] 可是我认为说
[00:16:39] 未来还是往上看
[00:16:40] 当然因为你现货比例还是高
[00:16:42] 刚刚讲的
[00:16:43] 云翔哥不是看空
[00:16:44] 他是避险
[00:16:45] 因为我认为说
[00:16:47] 台积电
[00:16:48] 再怎么讲
[00:16:49] 第二季
[00:16:50] 可能是一个
[00:16:51] 很惊人的一个数字
[00:16:53] 还是会出来
[00:16:54] 因为就与他自己认为说
[00:16:56] 第二季的毛利
[00:16:57] 可能就看到69%
[00:16:59] 这个数字可能讲出来
[00:17:01] 我觉得应该可能性很高
[00:17:04] 刚才讲到美元的事情
[00:17:06] 如果这个台币
[00:17:07] 贬到这个32块
[00:17:08] 又是他一个漂亮的数字
[00:17:10] 对不是31
[00:17:12] 是32
[00:17:13] 云翔哥点出来这件事
[00:17:15] 贬值其实对外销非常有利
[00:17:16] 对啊
[00:17:17] 我刚刚光顾
[00:17:17] 尤其是台积电
[00:17:18] 真的
[00:17:19] 他整个是
[00:17:20] 大部分的单子
[00:17:22] 基本上都是
[00:17:23] 都是输送到美国
[00:17:24] 对
[00:17:25] 那另外来讲
[00:17:26] 就是说
[00:17:27] 以这个方向来讲
[00:17:30] 就是台积电的相关
[00:17:31] 我们叫台积电们
[00:17:32] 不管是
[00:17:33] 当然现在最红的就是
[00:17:35] 做这些扩厂的一些产物
[00:17:37] 产物
[00:17:37] 对
[00:17:37] 产物不止台积电
[00:17:39] 现在美光也
[00:17:40] 一直很猛在扩厂
[00:17:41] 今年好像是估到
[00:17:43] 将近260亿美金
[00:17:46] 不止美光
[00:17:47] 像我刚刚刚看到凯霞
[00:17:49] 就是所有的记忆提倡商
[00:17:50] 都一直在扩产
[00:17:51] 一直在扩
[00:17:52] 所以为什么说
[00:17:53] 这个相关的
[00:17:54] 这个会一直在往上冲
[00:17:56] 那另外来讲就是
[00:17:58] 材料相关的
[00:17:59] 对
[00:18:00] 也起来
[00:18:00] 特化最近真的好闷
[00:18:02] 对
[00:18:03] 我就说
[00:18:04] 现在会有循环性
[00:18:06] 为什么会闷
[00:18:07] 我觉得说
[00:18:08] 基本上没有办法
[00:18:09] 产业就这样子
[00:18:11] 就是说
[00:18:12] 这个资金一定会往
[00:18:13] 这个所谓的热门族群
[00:18:15] 流入这个热门族群
[00:18:16] 那前一阵最热门
[00:18:18] 不用讲
[00:18:19] 就是这些元件
[00:18:20] 就是被动元件
[00:18:22] 功率元件
[00:18:22] 被动元件等等
[00:18:23] 所以钱就一直往这边
[00:18:25] 砸的情况下
[00:18:25] 你自然
[00:18:26] 其他的
[00:18:27] 就会减弱
[00:18:28] 像这个低轨卫星
[00:18:30] 不是他不好
[00:18:31] 因为
[00:18:32] 他基本上就是
[00:18:33] 没中息
[00:18:34] 在这个时间点
[00:18:36] 你不要想说
[00:18:36] 你要去参与
[00:18:37] 这种所谓的
[00:18:38] 这个资金
[00:18:39] 没有流入的
[00:18:39] 一个产业
[00:18:40] 对
[00:18:41] 所以我觉得说
[00:18:42] 大概这个资金
[00:18:44] 现在虽然是在
[00:18:45] 被动元件很多
[00:18:47] 对不对
[00:18:48] 那我觉得说
[00:18:49] 资金慢慢的
[00:18:51] 比如说
[00:18:51] 它到了一个高度
[00:18:53] 一定的
[00:18:53] 资金可能
[00:18:54] 被慢慢抽出来以后
[00:18:56] 就会流向其他的
[00:18:57] 那流向其他的
[00:18:58] 我觉得说
[00:18:58] 对我自己来讲
[00:19:00] 如果我自己来讲
[00:19:01] 我就会
[00:19:01] 开始去寻找
[00:19:03] 有台积电相关的
[00:19:04] 这些
[00:19:04] 最稳定的这个
[00:19:06] 像刚讲特化
[00:19:07] 一定要
[00:19:08] 你扩厂扩这么多
[00:19:10] 每个厂基本上
[00:19:11] 你会发现
[00:19:12] 这个特用化学
[00:19:13] 一定要
[00:19:14] 因为半导体
[00:19:15] 这些东西来讲
[00:19:16] 基本上会用到
[00:19:17] 很多的一个特化
[00:19:19] 另外来讲
[00:19:20] 很多材料
[00:19:21] 像这个靶材
[00:19:23] 对不对
[00:19:24] 这些基本上
[00:19:24] 你讲靶材
[00:19:25] 就不就那么一家
[00:19:26] 最近也比较没表现
[00:19:29] 对
[00:19:30] 所以我倒觉得说
[00:19:32] 这个不担心
[00:19:33] 我觉得说
[00:19:33] 你只要就是抓对的
[00:19:35] 当然你不用说
[00:19:36] 提前去卡位也行
[00:19:37] 可是当这个市场
[00:19:39] 在转换的时候
[00:19:40] 你会发现
[00:19:41] 开始又往
[00:19:42] 朝哪个方向走的时候
[00:19:44] 我觉得步调
[00:19:45] 要稍微快一点
[00:19:45] 因为现在确实
[00:19:47] 因为步调不够快
[00:19:48] 你会发现
[00:19:49] 越上去
[00:19:50] 你越不敢追
[00:19:51] 云翔哥是非常贯彻
[00:19:53] 他的投资逻辑的
[00:19:54] 我还记得上一次
[00:19:55] 有没有
[00:19:55] 有一次跌破越线
[00:19:56] 你不是后来就减码吗
[00:19:58] 可是后来站回来
[00:19:59] 你就马上通通加回来
[00:20:00] 我还记得那时候
[00:20:01] 很多来宾都很担心你
[00:20:02] 我记得好像也有来
[00:20:04] 古货仔讲说
[00:20:05] 云翔哥这么快就加回来
[00:20:06] 但是那一次加回来之后
[00:20:08] 台股就走了一大段
[00:20:10] 所以没有加回来
[00:20:11] 才会猜心
[00:20:12] 减码才减半天而已
[00:20:13] 对
[00:20:13] 就马上加回来
[00:20:15] 收盘就减完以后
[00:20:16] 可能开盘以后
[00:20:18] 就马上慢慢买回来
[00:20:19] 这个非常难
[00:20:20] 到现在我也没有办法这样
