[00:00:00] 欢迎收听
[00:02:32] 从头看到尾
[00:02:33] 不过今天有一些
[00:02:35] 好消息
[00:02:36] 也有些要注意的事情
[00:02:37] 我先来欢迎来宾
[00:02:38] 今天的来宾
[00:02:39] 是我们的选股教练
[00:02:40] 黄金右下角
[00:02:42] 韦泰
[00:02:42] 嗨 校尔好 大家好
[00:02:43] 好 今天我们是下跌了
[00:02:46] 1478点
[00:02:48] 中场有一个
[00:02:49] 比较不好的现象是
[00:02:50] 本来在首月线
[00:02:52] 但结局是月线没有守住
[00:02:55] 所以今天的收盘是破月线
[00:02:57] 那一开始盘面上
[00:02:59] 大家观望的气氛很浓
[00:03:01] 因为今天有两个事情
[00:03:02] 一个就是下午台积电的营收
[00:03:04] 那一个是晚上的
[00:03:06] 美国消费者物价指数CPI
[00:03:09] 所以今天观望气氛本来很浓
[00:03:10] 可因为下沙越沙越多
[00:03:12] 沙破月线量就有点跑出来了
[00:03:15] 从本来预估量大概1兆左右
[00:03:17] 最后是成交量是1.3兆
[00:03:19] 好 今天排面上还有一个
[00:03:20] 比较特别的事情
[00:03:21] 昨天我们有讲说融资余额
[00:03:23] 不是大减快250亿吗
[00:03:24] 结果
[00:03:25] 好 我们昨天晚上看
[00:03:28] 又加回来大概多少
[00:03:30] 大概145亿
[00:03:32] 加回来145亿
[00:03:34] 大家也太冲了吧
[00:03:36] 我觉得这就是以前
[00:03:37] 一直累积股市一直向上
[00:03:39] 每次回档就会再向上
[00:03:40] 回档就会再向上
[00:03:41] 累积了一个信心和资金
[00:03:44] 大家也有钱加码了
[00:03:46] 所以现在一遇到回档
[00:03:47] 勇敢人真的变得相当多
[00:03:48] 所以我想今天的沙盘
[00:03:50] 反而对于这两天
[00:03:51] 感受上是有点出其不意的
[00:03:54] 对 出其不意的
[00:03:56] 好 但台积电的营收是好消息
[00:03:57] 因为我早上本来以为
[00:04:00] 台积电的营收
[00:04:01] 不会创历史新高
[00:04:02] 会差一点点
[00:04:04] 当然是因为有消息来源
[00:04:05] 这个消息来源没有失准过
[00:04:07] 但是下午看到是
[00:04:09] 创营收历史新高
[00:04:11] 台积电真的很厉害
[00:04:13] 给了我们大盘一个信心
[00:04:14] 所以综合一下
[00:04:16] 想要请维泰在这三天来看
[00:04:19] 你觉得这三天
[00:04:20] 你会做什么样的一个策略
[00:04:22] 那今天叠下去之后
[00:04:23] 你的信心是有
[00:04:26] 还是觉得要等一下CPI
[00:04:28] 好的
[00:04:29] 这三天的一个震荡
[00:04:32] 其实就像刚刚赵娃所说的
[00:04:34] 就是第一天下跌的时候
[00:04:37] 大家会觉得
[00:04:38] 好像没那么恐慌
[00:04:40] 对
[00:04:40] 然后第二天就是昨天
[00:04:43] 昨天大涨的时候
[00:04:44] 大家觉得说
[00:04:44] 怎么这么快就跌完了
[00:04:46] 我是觉得没有到跌完
[00:04:49] 但是确实蛮意外
[00:04:50] 怎么涨那么多
[00:04:51] 对
[00:04:51] 然后今天又把昨天的上涨
[00:04:55] 又把它跌回去
[00:04:56] 全部吐掉
[00:04:57] 对
[00:04:57] 那今天成交量
[00:04:59] 1.32兆
[00:05:01] 有比这个昨天来还要多
[00:05:03] 所以我猜可能是因为
[00:05:05] 前面两天没有买到的人
[00:05:07] 今天就趁着拉回的时候
[00:05:09] 去买
[00:05:10] 你觉得今天还是大家勇敢去买
[00:05:12] 不是说沙沙沙
[00:05:13] 大家觉得有点恐怖
[00:05:14] 因为今天个股有的跌蛮重的
[00:05:15] 其实如果说
[00:05:17] 大家都很悲观的话
[00:05:19] 应该是亮说
[00:05:20] 就大家不会出手去买
[00:05:22] 然后跌停版的会很多
[00:05:24] 对
[00:05:24] 然后今天成交量稍微放大
[00:05:27] 代表说今天有人愿意去承接
[00:05:29] OK
[00:05:30] 但是像刚刚赵宝所说
[00:05:31] 这一波就今天拉回
[00:05:33] 其实并没有跌到
[00:05:34] 6月8号当时的低点
[00:05:36] 所以其实可能
[00:05:37] 会有一些之前没有抢到的人
[00:05:40] 那么这边可能会稍微去买一点东西
[00:05:43] 但是应该还不到
[00:05:45] 就是看到大家都是
[00:05:46] 疯狂去做强劲的一个时候
[00:05:49] 对
[00:05:50] 那至于我个人呢
[00:05:51] 这几天我其实没有加
[00:05:53] 我维持着我上次跟大家分享
[00:05:58] 我就是拉高就去做捡
[00:05:59] 那原因其实有两个
[00:06:02] 第一个原因就是说
[00:06:03] 充满面的变化
[00:06:05] 因为其实我们在前两天
[00:06:08] 有跟大家分享
[00:06:09] 就是现在的这个融资余额的金额
[00:06:12] 还有就是ETF
[00:06:14] 这个发行的一个金额
[00:06:17] 其实上都比过去
[00:06:19] 我个人认知来的还要多
[00:06:21] 是
[00:06:22] 也多很多
[00:06:22] 那我过去呢
[00:06:24] 没有碰过这样的情况
[00:06:25] 我还在思考
[00:06:27] 这个到底接下来
[00:06:28] 可能会有什么样的一个情况发生
[00:06:31] 是
[00:06:31] 所以我稍微比较谨慎一点
[00:06:33] 然后第二件事情是说
[00:06:35] 以这一次加全指数来讲
[00:06:39] 从6月3号高点46552
[00:06:42] 一直到6月8号的这个低点
[00:06:45] 来到了就是42376
[00:06:47] 这一波的回档
[00:06:49] 事实上呢
[00:06:50] 是已经去回撤
[00:06:52] 就是之前从5月20号起涨以来的
[00:06:56] 那个波段的0.618
[00:06:58] 是
[00:06:58] 换句话说
[00:06:59] 这一波的这个修正
[00:07:01] 它并不是简单的摸一下而已
[00:07:05] 我个人认为
[00:07:06] 所以它可能就算它这个空间可能不会那么大
[00:07:12] 因为现在内支的一个威力蛮强大的
[00:07:16] 但是呢
[00:07:17] 至少我觉得它这修正的时间可能会拉长
[00:07:21] 那么从OTC的角度去看更明显
[00:07:25] OTC其实这一波
[00:07:27] 就是我们在讲说6月8号那一天
[00:07:30] 我刚刚说6月8号那一天
[00:07:32] 加均指数是回撤0.618的一个位置
[00:07:36] 可是呢
[00:07:37] OTC啊
[00:07:39] 它的低点啊
[00:07:40] 来到了395.16
[00:07:42] 是
[00:07:42] OTC的波动是比上市难免来的大啦
[00:07:45] 对
[00:07:46] 它甚至呢
[00:07:47] 几乎快要出去
[00:07:48] 已经跌掉
[00:07:49] 就是在5月20号当时的起涨那一天的一个低点
[00:07:53] 所以变成说它已经把这个陌生低都跌破了
[00:07:57] 所以在这种情况之下
[00:07:59] 可能会有人觉得那不错啊
[00:08:01] 这个拉回幅度很深啊
[00:08:02] 很好
[00:08:02] 可是换另外的角度来讲
[00:08:04] 就是说
[00:08:05] 你拉回幅度深哦
[00:08:06] 就代表说上面可能会有比较多的这个套老抽码
[00:08:10] 冤魂
[00:08:11] 对
[00:08:11] 套老抽码
[00:08:12] 不要讲冤魂
[00:08:13] 公主
[00:08:14] 公主
[00:08:16] 对
[00:08:16] 为什么
[00:08:16] 公主都在那个高塔上啊
[00:08:19] 要等那个王子来救她
[00:08:21] 我好像有新代名词就对了
[00:08:23] 不要说是套老
[00:08:24] 是我现在当公主了
[00:08:25] 对
[00:08:25] 当公主
[00:08:26] 那那个这个长发公主嘛
[00:08:28] OK
[00:08:29] 确实要注意这件事
[00:08:31] 我们都想说叠生可以剪得比较便宜
[00:08:33] 可是叠生代表上面的人
[00:08:35] 想要解套的心就很强
[00:08:37] 一上去就有压力
[00:08:38] 对
[00:08:38] 所以
[00:08:39] 因为一个是回撤到这个陌生段的低点
[00:08:43] 一个是回撤0.618
[00:08:45] 是
[00:08:45] 那至少呢
[00:08:46] 我个人认为短时间之内
[00:08:48] 你要再突破这个前波高
[00:08:52] 然后要创下这个历史新高的几率是比较小
[00:08:56] 就这样
[00:08:56] 我的看法就这样
[00:08:58] 就是他要短时间之内
[00:09:00] 要去创历史新高
[00:09:02] 机会比较小
[00:09:03] 那就代表说他接下来可能
[00:09:05] 要进行这个所谓的横盘整理啦
[00:09:08] 或者是往下做修正的机会
[00:09:10] 稍微高一点点
[00:09:12] 那就因为这样子
[00:09:13] 我就把一些手中的一些持股
[00:09:15] 找个机会呢
[00:09:17] 去做点减码
[00:09:18] 好
[00:09:18] 还记得上礼拜
[00:09:19] 其实围态有一些金句
[00:09:21] 后来我看到网友们还广为流传
[00:09:23] 我自己印象最深的
[00:09:25] 我们上礼拜讨论一件事情
[00:09:26] 就是如果您买强势股要记得停利
[00:09:29] 您买弱势股要记得停损
[00:09:32] 这件事情我听了
[00:09:33] 我当下是非常有感觉的
[00:09:35] 因为围态叫黄金右下角嘛
[00:09:38] 所以我们常常觉得
[00:09:39] 它都已经点到这边了啊
[00:09:40] 就凹啊继续凹啊
[00:09:42] 其实我们之前有讲过
[00:09:43] 很多的股票它真的很好
[00:09:45] 可是有时候你等的时间一长
[00:09:47] 它不但让你的资金效率变差
[00:09:49] 而且它背后可能有一些
[00:09:50] 其实它并不是真的黄金右下角的原因
[00:09:54] 所以如果发现搞错了
[00:09:56] 搞错了还是继续往右下角的时候
[00:09:58] 要设一个你可以承担的风险
[00:10:00] 或是你可以承受的亏损范围
[00:10:02] 那同样的这一波上来
[00:10:03] 我们常常讲我们不预设高点
[00:10:05] 我们也不预设这档股票可能会涨到哪里
[00:10:07] 但是很多人都已经抱了一段了嘛
[00:10:10] 其实一直在问我说
[00:10:12] 到底哪里可以停利
[00:10:13] 我也跟大家分享我自己有一些停利的方式
[00:10:16] 如果角度很陡
[00:10:17] 就是延短的均线
[00:10:19] 例如说三日线五日线
[00:10:21] 我有遇过也有朋友跟我说
[00:10:23] 可是最近的跌幅
[00:10:25] 常常是本来还在五日线上
[00:10:26] 突然之间五日线就大破
[00:10:28] 然后破都快十日线
[00:10:29] 好 这边一定要跟大家讲
[00:10:31] 破了就是破了
[00:10:32] 就是不管是小破大破
[00:10:34] 微破
[00:10:35] 微破可能还是不得走
[00:10:36] 破一点点而已啊
[00:10:38] 这是新的不让理论吗
[00:10:39] 因为我真的收到很多很奇妙的事情
[00:10:43] 就是说这好听你讲的
[00:10:45] 我决定守五日线
[00:10:46] 可是像什么突然一天
[00:10:48] 它就跌停或是跌八%
[00:10:50] 不但破五日线
[00:10:51] 甚至接近十日线
[00:10:52] 好痛哦
[00:10:53] 吐太多了
[00:10:54] 我不想停利了
[00:10:55] 吐太多
[00:10:56] 不是说不是赔钱哦
[00:10:57] 吐太多了
[00:10:58] 我不想停利了
[00:10:59] 然后或者是
[00:10:59] 它今天只是微微破
[00:11:01] 是不是再给它点机会
[00:11:02] 如果要守所谓的技术形态
[00:11:04] 我觉得大家还是遵守下纪律啦
[00:11:06] 吐太多了
[00:11:07] 叫止吐啊
[00:11:09] 我懂那个心情
[00:11:12] 但是我会觉得我自己
[00:11:13] 至少愿赌服输
[00:11:14] 例如说好微微破
[00:11:16] 我也不想要吐嘛
[00:11:17] 对不对
[00:11:17] 微微破而已啊
[00:11:18] 隔天大破
[00:11:19] 好啦好啦好啦
[00:11:20] 对不对
[00:11:21] 微微破
[00:11:22] 上去
[00:11:22] 小确幸的
[00:11:23] 我懂那心情
[00:11:25] 但是你要做这样的决定
[00:11:28] 你就要承担后面带来的效应嘛
[00:11:30] 对不对
[00:11:30] 好
[00:11:30] 这是第一个
[00:11:31] 那或者是定期的一个停利
[00:11:33] 很多人会觉得定期停利
[00:11:35] 听起来很不切实际
[00:11:36] 会觉得
[00:11:37] 为什么赚20%或是50%
[00:11:38] 我可能没有一个标准
[00:11:40] 没有关系
[00:11:41] 像我的话
[00:11:42] ETF
[00:11:42] 我很喜欢设一个
[00:11:44] 把20%的部分赎回这件事情
[00:11:46] 就至少你把那个20%入贷
[00:11:48] 或是你不想赎回那么多
[00:11:50] 但至少稍微变个线
[00:11:51] 那我一太上礼拜教大家的是
[00:11:53] 假如你的获利已经拉开了
[00:11:55] 你就把你的成本拿回来
[00:11:57] 对不对
[00:11:58] 5万块一张的
[00:11:59] 你已经赚到8万块了
[00:12:00] 你先把5万块拿回来
[00:12:02] 3万块是现赚的嘛
[00:12:04] 你就看它会涨到哪里去
[00:12:05] 我觉得这也是一个很随缘的
[00:12:08] 或者是说其实很有道理
[00:12:10] 克服人性的一个方式
[00:12:12] 我必须说曾经有一个问题是问我说
[00:12:14] 赵华到底有没有人能够买在最低
[00:12:18] 卖在最高
[00:12:19] 其实我很惊讶
[00:12:20] 我很惊讶有人会想要问这个问题
[00:12:23] 但会有人问这个问题
[00:12:25] 显然就是很点出
[00:12:26] 大家都很希望自己是那样的人
[00:12:28] 就是我可以买在最低
[00:12:31] 我也可以卖在最高
[00:12:32] 我不要每一次的动作
[00:12:34] 我都害怕我买完还有更低
[00:12:36] 我卖完还有更高
[00:12:38] 其实我可以理解
[00:12:39] 但是我就回答说真的不可能
[00:12:40] 就算是现在盘面上所有的少年股神都不可能
[00:12:44] 我们只能赚到自己最适合跟认知里的那段钱
[00:12:48] 所以上礼拜我觉得在
[00:12:49] 维太有提醒大家的情况下
[00:12:51] 可能大家也可以去思考
[00:12:53] 到底怎么样做停力的话
[00:12:54] 那这一波比较能够想的就是
[00:12:56] 什么时候再来减
[00:12:58] 比较不是很慌乱的想说
[00:13:00] 忽然之间我的股票就跌停了
[00:13:02] 或者是跌了很重
[00:13:04] 我该怎么处理
[00:13:05] 好
[00:13:06] 我们今天来分享一下
[00:13:07] 我刚刚想到的金句
[00:13:09] 是不是
[00:13:09] 好你说吧
[00:13:12] 刚讲到那个微破跟大破这个事情
[00:13:15] 我给你什么灵感
[00:13:17] 对我要跟大家分享一下
[00:13:18] 这个其实我要很感谢赵华问这个问题
[00:13:21] 因为其实很多东西
[00:13:23] 它在我的脑袋里面
[00:13:24] 它其实已经是自然而然
[00:13:26] 就像我的呼吸一样存在
[00:13:28] 我其实不会把它当作一个很重要的事情来讲
[00:13:31] 不过因为你讲
[00:13:32] 我就跟大家分享
[00:13:33] 好
[00:13:33] 微破大支撑
[00:13:35] 它会反弹
[00:13:37] 你已经写下金句了
[00:13:40] 微破大支撑会反弹
[00:13:41] 大破小支撑要做停力
[00:13:43] 哦
[00:13:45] 这个操作的一个美感
[00:13:46] 好
[00:13:46] 帮大家再讲详细一点
[00:13:48] 大家可以把手上的股票拿出来看一下
[00:13:51] 什么叫微破大支
[00:13:53] 就是说你今天假设它今天是小跌
[00:13:56] 小跌然后破了颈线
[00:14:00] 好
[00:14:00] 破了颈线
[00:14:01] 那破月线算不算呢
[00:14:02] 我觉得如果说是月线跟季线来比较的话
[00:14:06] 我觉得季线比较算
[00:14:07] 好
[00:14:08] 季线大家说是生月线
[00:14:09] 因为月线比较就是卡在中间
[00:14:11] 但如果它是那种就是
[00:14:14] 相对的比较是属于就是高档的这种
[00:14:19] 就是乖离过大之后的回撑那种
[00:14:22] 你跌破月线
[00:14:23] 其实我觉得它会有这个反弹
[00:14:25] 就像礼拜一
[00:14:26] 就像礼拜一
[00:14:29] 它就是破月线
[00:14:30] 破月线之后礼拜二一个大反弹
[00:14:32] 对它反弹
[00:14:33] OK好
[00:14:33] 所以这个微破大支撑
[00:14:35] 基本上会说反弹
[00:14:36] 那这件事情呢
[00:14:38] 对于投资人来讲就是
[00:14:40] 你当下你觉得不想要
[00:14:42] 不想要卖嘛
[00:14:43] 对
[00:14:43] 那如果它是微破大支撑
[00:14:45] 我觉得你可以等一两天
[00:14:46] 好
[00:14:47] 等一两天
[00:14:48] 好
[00:14:48] 就像昨天
[00:14:49] 所以为什么我说当天我
[00:14:51] 你问我
[00:14:52] 我为什么要卖
[00:14:52] 我说我没卖
[00:14:53] 对
[00:14:53] 我当天没卖
[00:14:54] 但是我拉上来
[00:14:55] 我从昨天跟今天我都出
[00:14:58] 是
[00:14:58] 我都出
[00:14:59] 昨天有人觉得是人到走廊的概念
[00:15:01] 昨天也会有人这样想
[00:15:03] OK
[00:15:03] 好
[00:15:04] 那大破小支撑
[00:15:06] 就是它就长黑跌破
[00:15:08] 五日线跟十线
[00:15:09] 我就会走
[00:15:10] 因为它一定出问题
[00:15:11] 是
[00:15:12] 它一定出事
[00:15:12] 但出什么事
[00:15:13] maybe我不知道
[00:15:14] 因为
[00:15:15] 总是有人比我们早知道
[00:15:17] OK
[00:15:18] 那这是我个人的操作原则
[00:15:20] 是
[00:15:20] 对
[00:15:21] 大概这样
[00:15:21] 因为我常常请回待救火
[00:15:24] 他在那边讲
[00:15:24] 因为常常会发生什么样的
[00:15:26] 突发事件呢
[00:15:27] 我们救过谁呢
[00:15:29] 我在节目上也数过
[00:15:31] 例如说像中鼎那时候
[00:15:32] 发生子公司有应收账款
[00:15:33] 整个收不排
[00:15:34] 像那个款项之巨大的
[00:15:35] 那中鼎就连吃跌停嘛
[00:15:37] 那个时候请维泰来解
[00:15:39] 其实这事情不好解
[00:15:40] 因为我们谁也没把握
[00:15:42] 他到底最后能不能收回来
[00:15:44] 然后而且也曝露出一个问题
[00:15:47] 但是它也成为
[00:15:48] 中鼎最近在转型上面
[00:15:50] 我觉得很好的一个事情是
[00:15:51] 当时你会发现
[00:15:52] 原来中鼎接了很多工程的利润
[00:15:54] 其实并不是很好
[00:15:55] 就是有很多基础建设
[00:15:57] 然后工标案
[00:15:58] 甚至到东南亚国家接的标案
[00:16:00] 它的利润都没有到非常好
[00:16:02] 所以这件事情就造成
[00:16:04] 当时盘面上一个很大的伤害
[00:16:05] 怎么变成讲股了
[00:16:06] 但是最近中鼎的毛利率
[00:16:09] 就有变得比较好
[00:16:10] 因为后来他就去接到了一些
[00:16:11] 也拜我们的半导体
[00:16:13] 就是蓬勃发展之次
[00:16:15] 也拜AI之次
[00:16:16] 就是有一些设备的
[00:16:18] 他可能是不见得要到
[00:16:19] 无城市这么精密
[00:16:20] 或者是maybe他有拿到一些认证
[00:16:22] 是可以做这么精密的
[00:16:23] 总之他有往这个部分做布局
[00:16:25] 这个部分的毛利率
[00:16:26] 就明显是好的
[00:16:27] 所以当时中鼎在底的时候
[00:16:29] 我们也有请维泰来解说
[00:16:31] 到底怎么办
[00:16:32] 但像中鼎一开始
[00:16:33] 其实维泰我记得也是叫我们先
[00:16:35] 也是不要急着去接到
[00:16:37] 因为那个事情看起来比较大
[00:16:38] 对
[00:16:38] 然后还有像光宝科
[00:16:40] 每一次开完法说
[00:16:41] 就会变法会
[00:16:42] 还不止
[00:16:43] 我还请你救过谁
[00:16:44] 有很多人都很奇妙
[00:16:46] 就是开完一个什么会
[00:16:47] 然后后面就突然杀一根跌停
[00:16:49] 还有就是季报公布
[00:16:51] 发现去年第四季
[00:16:52] 认列了一笔
[00:16:53] 什么业外亏损
[00:16:54] 第一季有一个什么
[00:16:55] 毛利不如预期
[00:16:56] 很容易在这个时候
[00:16:57] 就会出现一个短暂的击杀
[00:17:00] 甚至破支撑
[00:17:01] 但是会根据各种不同的状况
[00:17:04] 来维泰帮我们做解读
[00:17:05] 不过今天教大家就是
[00:17:07] 如果虽然只是微破
[00:17:09] 但是一个大支撑破掉了
[00:17:11] 对
[00:17:11] 那可能会有反弹吗
[00:17:12] 那就等一下
[00:17:13] 但如果是大破
[00:17:15] 就算是小支撑
[00:17:16] 可能我们也得要留意
[00:17:17] 对不对
[00:17:17] 对
[00:17:18] 因为大破就是市场公司觉得
[00:17:20] 今天有大问题
[00:17:21] 可是我觉得今天
[00:17:22] 为什么让我觉得体感
[00:17:23] 真的比较不舒服
[00:17:24] 今天有很多的股票
[00:17:25] 以形态来看真的是大破
[00:17:27] 就是说它大跌
[00:17:29] 对
[00:17:29] 它的那个黑K实在是太大了
[00:17:32] 因为开盘的时候还不错嘛
[00:17:33] 开盘我们一度拉到多少
[00:17:35] 我还记得我看到
[00:17:36] 拉到只有跌八九十点
[00:17:38] 我还想说
[00:17:39] 哇塞
[00:17:39] 我们台股
[00:17:40] 哪里来的勇将如此之勇猛
[00:17:43] 该不会拉红吧
[00:17:45] 这也太扯了
[00:17:46] 而且当下我跟维泰有个想法
[00:17:48] 是可能类似
[00:17:48] 是我有在想说
[00:17:49] 我要不要卖东西啊
[00:17:51] 我觉得太奇怪了
[00:17:52] 就昨天大涨
[00:17:53] 然后融资大增
[00:17:55] 然后今天开盘还那么强
[00:17:56] 所以我开盘确实
[00:17:57] 为什么我发文写说
[00:17:58] 我没有想要捡东西
[00:18:00] 但是因为我也不是会
[00:18:01] 随便卖东西的人
[00:18:02] 那我中间又有做
[00:18:04] 停力的规划嘛
[00:18:05] 所以我就在看了半天
[00:18:06] 我今天确实什么都没有做
[00:18:08] 那我刚跟维泰讲说
[00:18:10] 我今天只有在最后一盘
[00:18:11] 就杀到最低的时候
[00:18:12] 我打开了
[00:18:14] 看了一下昨天跟大家分享的
[00:18:15] 00402A怎么了
[00:18:16] 他昨天挂牌
[00:18:17] 他昨天挂牌
[00:18:18] 遇到台股刚好大涨
[00:18:20] 整个大涨价
[00:18:22] 整个大涨价
[00:18:23] 结果我到尾盘的时候
[00:18:24] 他完全没涨价
[00:18:25] 破发又没涨价
[00:18:26] 然后又便宜嘛
[00:18:28] 因为一张是十块发行价
[00:18:29] 又破发
[00:18:29] 我就进去
[00:18:30] 就是捞个几张放着啦
[00:18:33] 当做一个种子
[00:18:34] 因为他投资在美股科技股
[00:18:36] 是我有兴趣的范围
[00:18:37] 就当个种子
[00:18:38] 我今天就只有做这件事情
[00:18:39] 从头到尾
[00:18:40] 我也没有卖东西
[00:18:42] 我也没有买东西
[00:18:43] 厉害
[00:18:43] 为什么
[00:18:44] 你做了我不敢做的事
[00:18:47] 你说去减那个402A
[00:18:50] 应该说我现在就是
[00:18:51] 不会想要去减股票
[00:18:54] 对我可能会
[00:18:55] 稍微再观望一下
[00:18:57] 是
[00:18:57] 对
[00:18:57] 你看我们礼拜一是汉微
[00:18:59] 礼拜二是明汉
[00:19:01] 礼拜三是微泰
[00:19:02] 每一个人都呈现
[00:19:03] 不一样的风格
[00:19:04] 因为明汉是
[00:19:05] 我就常常开玩笑
[00:19:06] 他完全是绝对性的乐观
[00:19:09] 我当然这样讲明汉不太公平
[00:19:11] 但我的意思是
[00:19:12] 他立足在基本面上面
[00:19:14] 目前他觉得基本面
[00:19:15] 没有败相的情况下
[00:19:17] 回杀
[00:19:18] 越杀越重
[00:19:19] 他就越觉得是买点
[00:19:20] 他唯一讨厌的就是
[00:19:22] 乖离率拉高
[00:19:23] 所以像今天这样
[00:19:24] 又修正了一次乖离率
[00:19:26] 我觉得他就又站在
[00:19:28] 是一个比较快乐的方向
[00:19:29] 可是这个微泰讲的是一些
[00:19:31] 在筹码面上的变化
[00:19:33] 例如说
[00:19:33] 如果之前涨得那么高
[00:19:34] 又是几涨
[00:19:35] 突然之间的击杀
[00:19:36] 上面的套牢量
[00:19:38] 我们不容忽视
[00:19:39] 因为这几天的量是缩的
[00:19:41] 其实这几天的量缩
[00:19:42] 我跟每个达人做分享
[00:19:43] 大家都觉得这几天量缩
[00:19:44] 是不好的
[00:19:45] 因为代表你没有杀完
[00:19:47] 你没有出现一个
[00:19:49] 大家都很恐慌
[00:19:50] 然后报大量的时候
[00:19:52] 有人愿意承接
[00:19:53] 有人就不计代价的砍出
[00:19:55] 只有在礼拜一的开盘
[00:19:57] 有稍微出现一点
[00:19:58] 这样的现象
[00:19:58] 但其实昨天到今天
[00:20:00] 即使今天下杀
[00:20:01] 把量稍微杀出来
[00:20:02] 都没有
[00:20:03] 都没有造成这一波
[00:20:04] 真正的筹码清洗
[00:20:06] 以及
[00:20:07] 真的是什么
[00:20:09] 有人断头
[00:20:09] 有人觉得
[00:20:10] 超级乐观
[00:20:11] 我现在一定要减
[00:20:12] 因为都没有
[00:20:13] 所以其实市场的观望
[00:20:14] 气氛非常的重
[00:20:15] 但是我必须讲
[00:20:17] 今天台积电的营收
[00:20:18] 创新高
[00:20:19] 我觉得啦
[00:20:20] 个人好不好
[00:20:21] 个人揣测
[00:20:22] 跟台积电本人无关
[00:20:24] 我觉得它是有要发挥
[00:20:26] 一个
[00:20:26] 稳盘效应的
[00:20:27] 对
[00:20:28] 因为
[00:20:28] 总之
[00:20:30] 就是有很多的
[00:20:31] 消息来源
[00:20:32] 都是提醒说
[00:20:33] 今天要创新高
